MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,Transceive
353997000,2021-11-11 13:14:16,40.58707,-74.03757,7.7,346.0,347,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:15:25,40.58952,-74.03836,7.6,346.0,347,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:16:35,40.59189,-74.03912,7.6,346.0,347,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:17:47,40.59436,-74.03993,7.6,347.0,347,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:18:56,40.5969,-74.0407,7.5,347.0,347,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:20:06,40.59929,-74.04139,7.3,348.0,347,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:21:16,40.60135,-74.04196,7.1,348.0,347,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:22:36,40.60402,-74.04269000000002,6.9,348.0,346,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:23:45,40.60628,-74.04333000000003,6.7,347.0,344,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:24:56,40.60821,-74.04401999999997,6.6,346.0,343,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:26:05,40.61024000000001,-74.04467,6.5,346.0,343,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:27:07,40.61217,-74.04531999999998,6.4,345.0,343,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:28:16,40.61403,-74.04598,6.3,345.0,343,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:29:17,40.61568,-74.0466,6.3,343.0,342,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:30:26,40.61768,-74.04739000000002,6.4,343.0,342,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:31:36,40.61964,-74.04821,6.4,343.0,343,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:32:46,40.62173,-74.04897,6.6,345.0,345,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:33:56,40.62378,-74.04968000000002,6.7,345.0,345,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:35:06,40.62588,-74.05041999999997,6.7,345.0,345,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:36:17,40.62801,-74.0512,6.7,345.0,345,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:37:26,40.6301,-74.05196,6.8,344.0,345,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:38:36,40.63228,-74.05278,7.0,344.0,345,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:39:46,40.63452,-74.05360999999998,7.1,344.0,345,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:43:36,40.64197,-74.05639000000002,7.0,350.0,356,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
353997000,2021-11-11 13:56:16,40.66281,-74.0635,6.4,306.0,305,MONACO BRIDGE,IMO9757204,H9BB,70,0,365.0,51.0,10.9,70,A
