MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,Transceive
271043028,2021-11-07 09:11:59,40.57297,-74.03283,14.5,348.0,347,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:13:10,40.57766,-74.03425,14.8,347.0,347,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:14:17,40.58207,-74.03556,14.8,348.0,347,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:15:22,40.58646,-74.03685,14.5,349.0,348,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:16:28,40.59066,-74.03799000000002,13.5,349.0,346,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:17:35,40.59458,-74.03921,12.5,346.0,345,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:18:41,40.59816,-74.04028000000002,11.5,348.0,346,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:19:46,40.60107,-74.04106999999998,10.6,346.0,342,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:20:47,40.6043,-74.04211,10.1,348.0,343,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:21:58,40.60751,-74.04316,9.9,344.0,342,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:23:09,40.61048,-74.04423,9.0,342.0,341,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:24:28,40.61344,-74.0455,8.2,342.0,343,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:25:29,40.61556,-74.04635999999998,7.9,343.0,342,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:26:39,40.61799,-74.04733,7.6,345.0,343,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:27:48,40.62028,-74.04828,7.4,343.0,344,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:28:58,40.62258,-74.04907,7.3,344.0,343,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:30:09,40.62493,-74.05001,7.6,343.0,344,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:31:18,40.62744,-74.05100999999998,8.4,344.0,344,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:32:29,40.63011,-74.05214000000002,8.9,341.0,342,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:33:38,40.63283,-74.05335,9.1,342.0,343,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:34:49,40.63568,-74.05467,9.2,342.0,343,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:35:59,40.63856,-74.05601,9.3,340.0,343,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:37:08,40.64131,-74.05733000000002,9.3,340.0,343,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:38:12,40.64388,-74.05865,9.0,333.0,329,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:49:18,40.64799,-74.09272,9.0,251.0,257,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:50:19,40.6475,-74.09581999999997,8.6,268.0,270,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:51:28,40.64757,-74.09955,8.7,274.0,274,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:52:38,40.64776,-74.10331,8.9,273.0,270,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:53:49,40.64779,-74.10714,8.9,266.0,260,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:54:59,40.64721,-74.11081,8.9,252.0,248,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:56:08,40.64611,-74.11437,9.1,246.0,245,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:57:18,40.64485,-74.11798,9.3,245.0,246,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:58:28,40.64379,-74.12163000000002,8.9,255.0,259,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 09:59:39,40.64339,-74.1251,7.8,267.0,270,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:00:08,40.64337,-74.12645,7.5,271.0,272,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:01:18,40.64342,-74.12968000000002,7.5,271.0,268,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:02:19,40.64342,-74.13239,7.2,269.0,262,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:03:28,40.64314,-74.13529,6.7,258.0,255,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:04:38,40.64263,-74.13804,6.6,258.0,258,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:05:48,40.64221,-74.14074000000002,6.4,260.0,261,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:06:58,40.64186,-74.14341999999998,6.4,261.0,268,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:08:09,40.64178,-74.14615,6.2,280.0,294,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:09:16,40.64243,-74.14835,5.4,303.0,318,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:10:18,40.64342,-74.14968,4.8,323.0,335,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:11:21,40.64458,-74.15051,4.5,338.0,351,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:12:28,40.64589,-74.15091,4.3,353.0,5,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:13:38,40.64724,-74.15087,4.1,9.0,19,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:14:48,40.64845,-74.15035,3.9,24.0,27,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:15:58,40.6496,-74.1496,4.0,26.0,26,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:17:08,40.65075,-74.14884,4.1,27.7,25,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:18:18,40.65198,-74.14806,4.2,25.7,23,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:19:27,40.6532,-74.14726999999998,4.3,26.4,17,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:20:28,40.65429,-74.14667,4.1,19.7,4,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:21:38,40.65549,-74.14635,3.5,4.2,351,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:22:39,40.65639,-74.14634000000002,2.7,357.0,351,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:23:41,40.65695,-74.14647,1.3,339.0,5,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:24:46,40.65708,-74.14671,0.8,272.0,25,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:25:49,40.6571,-74.14706,0.9,287.0,44,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:26:55,40.65722,-74.14744,1.2,306.0,60,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:27:58,40.65747,-74.14784,1.3,315.0,77,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:29:08,40.65781,-74.14818000000002,1.4,338.0,98,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:30:18,40.65818,-74.14839,1.0,332.0,115,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:31:28,40.65843,-74.14860999999998,0.9,327.0,120,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:32:38,40.65866,-74.14884,1.0,324.0,120,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:33:49,40.65892,-74.14916,1.1,312.0,122,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:34:58,40.65917,-74.14959,1.3,300.0,120,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:36:09,40.65938,-74.15008,1.4,302.0,119,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:37:19,40.65966,-74.15061,1.5,308.0,120,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:38:28,40.65993,-74.15118000000002,1.6,299.0,119,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:39:38,40.66018,-74.15169,1.0,310.0,119,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:40:39,40.66026,-74.15183,0.3,99.5,118,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:41:48,40.66027,-74.15169,0.4,354.0,118,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:42:58,40.66045,-74.15185,0.7,308.0,120,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:43:59,40.6605,-74.15193000000002,0.2,324.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:45:08,40.66056,-74.15196999999998,0.3,342.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:46:19,40.66059,-74.15194,0.1,73.9,119,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:47:27,40.66062,-74.15194,0.1,342.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:48:38,40.66064,-74.15193000000002,0.2,52.5,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:49:48,40.66064,-74.15193000000002,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:52:38,40.66064,-74.15193000000002,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:55:38,40.66064,-74.15193000000002,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 10:58:38,40.66065,-74.15195,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:01:37,40.66065,-74.15194,0.0,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:05:28,40.66065,-74.15195,0.0,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:06:36,40.66065,-74.15195,0.0,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:08:39,40.66065,-74.15195,0.0,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:11:27,40.66064,-74.15193000000002,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:14:38,40.66063,-74.1519,0.3,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:17:38,40.66054000000001,-74.15168,0.1,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:20:39,40.66055,-74.15169,0.0,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:23:38,40.66055,-74.15169,0.0,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:26:38,40.66055,-74.15169,0.0,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:29:39,40.66055,-74.15169,0.0,116.0,116,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:32:39,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:35:38,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:38:39,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:41:38,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:44:39,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:47:38,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:50:38,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:53:39,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:57:28,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:58:29,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 11:59:38,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:00:09,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:01:18,40.66054000000001,-74.1517,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:03:38,40.66054000000001,-74.1517,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:06:39,40.66055,-74.15169,0.0,118.0,118,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:09:37,40.66055,-74.1517,0.0,118.0,118,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:12:37,40.66055,-74.1517,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:15:38,40.66055,-74.1517,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:18:38,40.66055,-74.1517,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:21:38,40.66055,-74.1517,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:25:33,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:26:34,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:27:38,40.65128,-74.14849,4.1,25.3,24,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:28:43,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:31:43,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:34:43,40.66054000000001,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:37:43,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:40:42,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:43:43,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:46:43,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
271043028,2021-11-07 12:49:42,40.66055,-74.15169,0.0,117.0,117,KAAN KALKAVAN,IMO9365879,TCTX2,70,5,182.0,28.0,11.0,79,A
