MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Cargo,Transceive
431888000,2021-11-01 15:38:26,40.67089,-74.0796,0.0,193.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 15:41:26,40.67074,-74.07944,0.0,193.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 15:44:26,40.67092,-74.07955,0.0,228.4,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 15:47:26,40.67091,-74.07955,0.0,226.5,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 15:50:26,40.67088,-74.07955,0.0,181.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 15:53:26,40.67088,-74.07951,0.0,162.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 15:56:26,40.67086,-74.07961,0.0,181.1,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 15:59:26,40.67091,-74.07954000000002,0.0,189.7,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:02:26,40.67088,-74.07952,0.0,170.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:05:26,40.67088,-74.07952,0.0,171.5,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:08:26,40.67085,-74.0796,0.0,180.5,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:11:26,40.67092,-74.07955,0.0,163.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:14:26,40.67088,-74.07955,0.0,205.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:17:26,40.67088,-74.07963000000002,0.0,159.4,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:20:26,40.67092,-74.07944,0.0,133.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:23:26,40.6709,-74.07945,0.0,158.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:26:26,40.67087,-74.0795,0.0,161.7,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:32:26,40.67087,-74.07949,0.0,108.5,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:35:26,40.67087,-74.07952,0.0,168.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:38:26,40.6709,-74.07941,0.0,97.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:41:26,40.67085,-74.07952,0.0,149.3,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:44:26,40.67095,-74.07953,0.0,98.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:47:26,40.67088,-74.07952,0.0,125.3,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:50:26,40.6708,-74.07938,0.0,129.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:53:26,40.67083,-74.07949,0.0,93.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:56:26,40.67091,-74.07956,0.0,143.7,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 16:59:26,40.67089,-74.07961999999998,0.0,158.5,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:02:26,40.67089,-74.07956,0.0,137.7,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:05:26,40.6709,-74.07955,0.0,137.7,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:08:26,40.67089,-74.07953,0.0,65.5,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:11:26,40.6709,-74.07954000000002,0.0,76.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:14:26,40.67093,-74.07949,0.0,59.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:17:26,40.67094,-74.07949,0.0,57.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:20:26,40.67091,-74.07952,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:23:26,40.67088,-74.07955,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:26:26,40.67089,-74.07954000000002,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:29:26,40.6709,-74.07956999999998,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:32:26,40.67085,-74.07956999999998,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:35:26,40.67082,-74.07959,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:38:26,40.67086,-74.07954000000002,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:41:26,40.67094,-74.07956999999998,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:44:26,40.67088,-74.07956,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:47:26,40.67096,-74.07956,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:50:26,40.67089,-74.07956999999998,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:53:26,40.67083,-74.07955,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:56:26,40.67082,-74.07953,0.0,58.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 17:59:26,40.67081,-74.07959,0.0,54.7,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:02:26,40.67089,-74.07955,0.0,56.7,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:05:26,40.67103,-74.07943,0.0,37.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:08:26,40.67086,-74.07958,0.0,70.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:11:26,40.67086,-74.07955,0.0,70.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:14:26,40.67085,-74.07956,0.0,70.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:20:26,40.67088,-74.07958,0.0,70.4,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:23:26,40.67089,-74.07958,0.0,70.4,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:26:26,40.67087,-74.07959,0.0,70.4,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:29:26,40.67091,-74.07956999999998,0.0,35.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:35:26,40.67093,-74.07951,0.0,35.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:38:26,40.6709,-74.07955,0.0,223.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:41:26,40.67089,-74.07958,0.0,224.1,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:47:26,40.67088,-74.0796,0.0,156.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:50:26,40.67085,-74.07954000000002,0.0,156.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:53:26,40.67084000000001,-74.07955,0.0,156.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:56:26,40.67086,-74.07955,0.0,127.5,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 18:59:26,40.67088,-74.07958,0.0,124.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:02:26,40.67088,-74.07955,0.0,124.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:05:26,40.67088,-74.07956,0.0,124.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:11:26,40.67088,-74.07956,0.0,124.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:14:26,40.67086,-74.07956999999998,0.0,124.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:17:26,40.67088,-74.07956,0.0,124.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:20:26,40.67089,-74.07955,0.0,124.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:23:26,40.6709,-74.07954000000002,0.0,124.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:26:26,40.6709,-74.07958,0.0,124.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:29:26,40.67087,-74.07953,0.0,3.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:32:26,40.67087,-74.07956,0.0,3.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:35:26,40.67088,-74.07951,0.0,3.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:38:26,40.67087,-74.07956,0.0,3.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:41:26,40.6709,-74.07958,0.0,3.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:44:26,40.67085,-74.07958,0.0,3.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:47:26,40.67086,-74.07952,0.0,3.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:50:26,40.67095,-74.07953,0.0,21.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:53:26,40.67091,-74.0795,0.0,8.7,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:56:26,40.6709,-74.07955,0.0,7.4,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 19:59:26,40.67089,-74.07954000000002,0.0,7.4,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:02:26,40.67092,-74.07958,0.0,351.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:05:26,40.6709,-74.07955,0.0,357.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:08:26,40.6709,-74.07955,0.0,357.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:11:26,40.67089,-74.07956,0.0,357.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:14:26,40.67087,-74.07956999999998,0.0,31.4,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:17:26,40.67086,-74.07956999999998,0.0,21.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:20:26,40.67088,-74.07953,0.0,25.8,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:23:26,40.67088,-74.07953,0.0,16.3,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:26:26,40.67084000000001,-74.07954000000002,0.0,10.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:29:26,40.67087,-74.07954000000002,0.0,11.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:32:26,40.67086,-74.07951,0.0,11.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:35:26,40.67087,-74.07955,0.0,1.3,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:38:26,40.67091,-74.0796,0.0,1.3,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:41:26,40.6709,-74.07959,0.0,1.3,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:44:26,40.6709,-74.07964,0.0,1.3,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:47:26,40.67088,-74.0796,0.0,1.3,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:50:26,40.67088,-74.07954000000002,0.0,343.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:53:26,40.67089,-74.07954000000002,0.0,344.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:56:26,40.67088,-74.07949,0.0,344.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 20:59:26,40.67086,-74.07954000000002,0.0,344.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:02:26,40.6709,-74.07949,0.0,344.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:05:26,40.67088,-74.07954000000002,0.0,344.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:08:26,40.67089,-74.07951,0.0,344.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:11:26,40.67087,-74.07948,0.0,349.2,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:14:26,40.67086,-74.07952,0.0,340.1,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:17:26,40.67086,-74.07953,0.0,340.1,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:20:26,40.67086,-74.07958,0.0,340.1,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:23:26,40.67085,-74.07955,0.0,340.1,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:26:26,40.67087,-74.07958,0.0,340.1,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:29:26,40.67085,-74.07954000000002,0.0,253.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:32:26,40.67086,-74.07954000000002,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:35:26,40.67086,-74.07955,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:38:26,40.67088,-74.07955,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:41:26,40.67087,-74.07956,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:44:26,40.67088,-74.07952,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:47:26,40.67088,-74.07954000000002,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:50:26,40.67091,-74.07956999999998,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:53:26,40.67088,-74.07955,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:56:26,40.67087,-74.07955,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 21:59:26,40.67088,-74.07956,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:02:26,40.67086,-74.07952,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:05:26,40.6709,-74.07956999999998,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:08:26,40.67089,-74.07958,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:11:26,40.67086,-74.07958,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:14:26,40.67088,-74.07959,0.0,247.0,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:17:26,40.67087,-74.07951,0.0,202.3,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:20:26,40.67088,-74.07958,0.0,205.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:23:26,40.67095,-74.07959,0.0,205.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:26:26,40.6709,-74.07958,0.0,253.1,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:29:26,40.67087,-74.07956999999998,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:32:26,40.67087,-74.07952,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:35:26,40.67088,-74.07958,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:38:26,40.67082,-74.07955,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:41:26,40.67088,-74.07955,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:44:26,40.67086,-74.07956,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:47:26,40.67088,-74.07958,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:53:26,40.67083,-74.07954000000002,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:56:26,40.67086,-74.07956,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 22:59:26,40.67088,-74.07956999999998,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 23:02:26,40.67088,-74.0796,0.0,195.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 23:05:26,40.67077000000001,-74.07951,0.0,330.6,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 23:08:26,40.67084000000001,-74.07945,0.0,327.7,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 23:11:26,40.67087,-74.07955,0.0,339.5,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 23:14:26,40.67087,-74.07952,0.0,339.5,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 23:20:26,40.67106,-74.07930999999998,0.0,184.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 23:23:26,40.6708,-74.07955,0.0,184.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 23:26:26,40.67084000000001,-74.07956,0.0,184.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
431888000,2021-11-01 23:29:26,40.67091,-74.07953,0.0,184.9,298,ONE WREN,IMO9784776,7KBS,90,5,14.9,90,A
