MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,Transceive
356093000,2021-11-02 10:46:14,40.57418,-74.03282,11.7,349.1,345,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:47:24,40.57781,-74.03388000000002,11.3,347.4,344,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:48:34,40.58127,-74.03498,10.8,346.6,345,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:49:44,40.58458,-74.03598000000002,10.3,347.6,345,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:50:54,40.58778,-74.03690999999998,9.9,346.9,343,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:52:04,40.59086,-74.03798,9.6,344.5,342,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:53:13,40.5937,-74.03903000000003,9.0,344.5,342,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:54:24,40.59642,-74.04012,8.4,342.2,339,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:55:34,40.59884,-74.0412,7.7,340.7,340,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:56:44,40.60109,-74.04224,7.3,340.7,342,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:57:54,40.60331,-74.04319,6.8,343.4,342,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 10:59:04,40.60532,-74.04398,6.5,342.9,340,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 11:00:04,40.60702,-74.04469,6.3,339.5,338,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 11:01:14,40.60892,-74.04573,6.6,338.1,341,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 11:02:24,40.61097,-74.04679,6.8,340.8,345,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
356093000,2021-11-02 11:03:34,40.61307,-74.04760999999998,6.8,344.3,345,MSC JUDITH,IMO9299549,3EGR5,70,0,324.0,42.0,14.5,71,A
