MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,Transceive
209470000,2021-11-07 09:29:30,40.57365,-74.03352,12.3,348.0,348,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:30:39,40.5775,-74.0346,12.4,348.0,348,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:31:49,40.58152000000001,-74.03568,12.5,348.0,348,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:33:00,40.58552,-74.0368,12.4,348.0,346,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:34:10,40.58933,-74.03822,12.2,343.0,343,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:35:20,40.59312,-74.03983000000002,12.1,343.0,344,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:36:30,40.59678,-74.04128,12.0,342.0,343,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:37:39,40.60043,-74.04271999999997,11.8,343.0,344,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:49:20,40.62905,-74.05282,7.0,347.0,346,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:50:30,40.63117,-74.05353000000002,6.8,342.0,345,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:51:40,40.63327,-74.05436999999998,6.8,345.0,348,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:52:49,40.6354,-74.05502,6.7,348.0,350,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:54:00,40.63762,-74.05566999999998,7.0,346.0,349,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:55:10,40.63988,-74.05643,7.3,347.0,347,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:56:20,40.6421,-74.05728,7.3,340.0,336,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:57:30,40.64417,-74.05878,7.4,324.0,322,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:58:31,40.64565,-74.06062,7.5,313.0,313,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 09:59:40,40.64712,-74.06317,7.7,305.0,305,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 10:00:00,40.64755,-74.06398,7.7,305.0,302,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
209470000,2021-11-07 10:01:10,40.64883,-74.06675,7.8,296.0,290,MSC BOSPHORUS,IMO9247742,5BDF5,71,0,300.0,40.0,14.2,71,A
