MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,Transceive
373582000,2021-11-27 09:03:31,40.57257,-74.03206999999998,11.4,348.4,348,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:04:42,40.57614,-74.03307,10.9,347.5,345,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:05:53,40.57949,-74.03423000000002,10.6,345.2,345,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:07:02,40.58274,-74.03536,10.5,345.7,345,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:08:13,40.58608,-74.03653,10.4,345.2,345,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:09:21,40.58925,-74.03763000000002,10.4,345.4,345,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:10:31,40.59249000000001,-74.03877,10.4,343.9,343,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:11:42,40.59574,-74.04011,10.2,341.1,340,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:12:43,40.59841,-74.04135,10.2,340.3,340,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:13:52,40.60151,-74.04287,10.1,339.3,343,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:14:53,40.60417,-74.04395,10.0,343.3,345,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:16:02,40.60729,-74.04491,9.7,346.5,345,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:17:13,40.61036,-74.04586,9.3,347.4,345,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:18:23,40.61304000000001,-74.04666999999998,8.0,345.0,343,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:19:33,40.61533,-74.04751,7.0,343.6,343,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:20:42,40.61734000000001,-74.04827,6.2,339.6,340,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:22:02,40.61937,-74.04926,5.5,337.6,331,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:23:13,40.62079,-74.05045,5.1,324.7,330,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:24:15,40.62193,-74.05163,4.9,324.0,344,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:25:22,40.62328,-74.05230999999998,4.6,347.8,358,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:26:32,40.62479,-74.05239,4.7,5.8,5,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:27:43,40.62638,-74.05203,5.0,8.0,354,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:28:52,40.6279,-74.05216999999998,4.9,349.6,350,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:30:02,40.62976,-74.05261,6.5,350.0,350,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:31:12,40.6321,-74.05315,7.8,349.8,350,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:32:23,40.63476,-74.05375,8.6,350.2,349,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:33:31,40.63751,-74.05441,9.1,350.0,350,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:34:41,40.64043,-74.05523000000002,8.8,345.5,342,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:35:52,40.64301,-74.05639000000002,8.0,332.7,324,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:37:03,40.64501,-74.05847,7.4,313.4,310,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:38:12,40.64633,-74.06090999999998,7.1,300.4,303,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:39:22,40.6474,-74.06355,6.9,295.1,296,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:40:32,40.64809,-74.06629000000002,6.8,285.3,290,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:41:42,40.6486,-74.06907,6.8,282.9,288,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:42:52,40.64905,-74.07183,6.3,286.3,290,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:44:02,40.64957,-74.07431,6.1,285.9,287,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:45:13,40.65015,-74.07694000000002,6.0,280.6,284,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:46:22,40.65055,-74.07929,5.7,288.0,277,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:47:31,40.65085,-74.08153,5.2,272.5,263,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:48:43,40.65065,-74.08381999999997,5.4,259.4,254,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:49:52,40.65021,-74.08605,5.6,253.0,247,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:51:02,40.64949,-74.08823000000002,5.7,242.4,245,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:52:13,40.64858,-74.09046,6.0,239.9,249,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:53:23,40.64775,-74.09279000000002,6.1,251.0,261,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:54:32,40.64733,-74.09527,6.1,259.7,267,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:55:42,40.64711,-74.09786,6.2,269.2,274,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:56:52,40.64722,-74.10059,6.3,271.9,276,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:58:02,40.6473,-74.10324,6.2,273.6,276,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 09:59:13,40.64742,-74.10585999999998,6.0,274.1,274,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:00:02,40.6476,-74.10759,5.8,279.0,267,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:01:13,40.64759,-74.10993,5.2,259.4,251,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:02:22,40.64704,-74.11203,5.5,247.4,248,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:03:31,40.64628,-74.11424,6.0,246.0,249,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:04:42,40.64546,-74.11667,6.3,247.3,251,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:05:52,40.64471,-74.1192,6.4,249.7,253,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:07:02,40.64401,-74.12187,6.7,250.4,257,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:08:13,40.64342,-74.12465,6.6,259.4,266,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:09:21,40.64312,-74.12723000000003,6.2,264.1,269,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:10:32,40.64301,-74.12989,6.0,267.2,269,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:11:42,40.64301,-74.13241,5.9,269.6,265,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:12:51,40.64285,-74.13481,5.7,260.5,261,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:14:01,40.64252000000001,-74.13717,5.6,259.4,261,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:15:12,40.64219,-74.13953000000002,5.6,259.3,261,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:16:21,40.6418,-74.14183,5.6,257.8,266,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:17:23,40.64153,-74.14398,5.8,263.2,279,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:18:25,40.64161,-74.14615,5.7,282.2,302,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:19:26,40.64231,-74.14798,5.6,305.9,321,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:20:29,40.64349,-74.14944,5.7,324.8,339,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:21:33,40.64504,-74.15039,5.9,342.1,357,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:22:35,40.64673,-74.15065,5.8,2.1,16,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:23:43,40.64852,-74.14995,6.0,23.3,22,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:24:52,40.65028,-74.14896999999998,6.2,22.8,19,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:26:01,40.6522,-74.14795,6.4,20.7,20,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:27:12,40.65411,-74.1469,6.2,23.7,20,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:28:23,40.65598,-74.14587,6.0,22.9,22,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:29:32,40.65774,-74.14483,6.0,26.5,24,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:30:43,40.65951,-74.14369,5.9,23.7,23,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:32:02,40.66143,-74.14249000000002,5.9,25.5,23,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:33:13,40.6632,-74.14146,5.8,25.3,25,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:34:21,40.66483,-74.14035,5.7,27.9,24,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:35:32,40.66648,-74.13931,5.8,27.3,25,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:36:41,40.66809,-74.13808,5.7,27.7,16,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:37:52,40.66982,-74.13725,5.5,15.2,2,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:39:02,40.67155,-74.13687,5.2,3.9,346,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:40:12,40.67315,-74.13717,4.9,343.0,328,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:41:22,40.67458,-74.13801,4.8,329.0,313,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:42:32,40.67566,-74.13933,4.6,310.0,307,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:43:43,40.67666,-74.14095999999998,4.9,308.0,306,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:44:53,40.6776,-74.14267,5.0,305.0,305,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:46:02,40.67855,-74.14439,4.9,307.0,310,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:47:12,40.67961,-74.1459,4.8,311.0,308,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:48:23,40.68066,-74.14754,4.8,309.0,308,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:49:32,40.68164,-74.14901,4.8,311.0,309,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:50:43,40.6826,-74.15052,4.4,308.0,306,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:51:51,40.6834,-74.15194,4.0,303.0,309,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:52:52,40.68392,-74.153,3.1,307.0,314,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:54:02,40.68445,-74.15385,2.2,310.0,316,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:55:13,40.68481,-74.15435,1.0,310.0,317,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:56:21,40.68498,-74.15446999999998,0.5,347.4,317,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:57:33,40.68516,-74.15446999999998,0.6,19.0,317,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:58:42,40.68542,-74.1543,0.8,35.9,316,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
373582000,2021-11-27 10:59:52,40.68546,-74.15418000000003,0.5,47.3,314,MSC CELINE,IMO9316361,3FID6,70,0,210.0,32.0,12.0,3,A
