MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,Transceive
310825000,2021-11-22 15:42:46,40.66199,-74.15596,0.0,237.0,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:45:48,40.66211,-74.15596,0.1,78.1,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:48:48,40.66206,-74.156,0.1,74.2,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:51:33,40.66209,-74.156,0.1,63.0,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:52:42,40.6621,-74.15598,0.1,62.3,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:53:53,40.6621,-74.15594,0.1,61.4,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:55:02,40.66212,-74.15592,0.0,59.7,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:56:14,40.6621,-74.15594,0.1,59.2,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:57:23,40.66212,-74.15596,0.0,85.4,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:58:33,40.66217,-74.15597,0.1,82.3,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 15:59:43,40.66211,-74.15597,0.1,61.1,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:00:02,40.66211,-74.15597,0.1,57.5,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:01:04,40.66211,-74.15598,0.1,55.1,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:02:13,40.66212,-74.15599,0.1,54.3,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:03:23,40.66209,-74.15598,0.1,54.5,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:04:33,40.66212,-74.15599,0.0,79.9,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:05:43,40.66213,-74.156,0.0,79.9,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:06:54,40.66214,-74.15598,0.0,55.8,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:08:03,40.66217,-74.15597,0.0,55.8,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:09:14,40.66216,-74.15599,0.0,55.8,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:10:23,40.66211,-74.15601,0.0,55.8,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:11:24,40.6621,-74.15601,0.0,55.8,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:12:33,40.66216,-74.15601,0.0,63.8,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:13:34,40.66215,-74.15601,0.0,54.6,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:14:44,40.66212,-74.156,0.0,54.6,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:15:54,40.66211,-74.15603,0.0,44.6,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:17:04,40.66215,-74.156,0.0,48.9,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:18:14,40.66216,-74.15596,0.0,53.8,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:19:22,40.66216,-74.15599,0.0,53.8,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:20:33,40.66206,-74.15605,0.0,25.5,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
310825000,2021-11-22 16:21:42,40.66214,-74.15597,0.1,13.4,118,DUBLIN EXPRESS,IMO9232577,ZCHC7,70,5,281.0,32.0,9.9,70,A
