MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,Transceive
369246000,2021-11-11 09:30:29,40.57196,-74.03071,14.5,347.6,347,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:31:35,40.57617,-74.03211,14.0,344.1,344,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:32:41,40.58012,-74.03368,13.0,342.9,344,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:33:42,40.58348,-74.03501,11.9,343.0,344,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:34:48,40.58678,-74.03631,11.0,343.0,344,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:35:52,40.58979,-74.0375,10.1,342.9,344,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:37:01,40.59273,-74.03863,9.2,343.6,344,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:38:12,40.5955,-74.03967,8.5,344.2,344,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:39:22,40.59805,-74.0406,7.9,344.6,343,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:40:33,40.60048,-74.04146999999998,7.4,345.1,343,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:41:43,40.60274,-74.04224,7.0,345.4,343,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:42:52,40.60486,-74.04294,6.6,345.4,343,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:44:02,40.60689,-74.0436,6.3,346.4,343,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:45:11,40.60883,-74.04427,6.1,345.0,343,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:46:21,40.61075,-74.04500999999998,6.2,342.6,343,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
369246000,2021-11-11 09:47:31,40.6129,-74.04587,7.6,341.9,343,MAERSK SENTOSA,IMO9315202,WSEP,70,0,318.0,40.0,14.0,70,A
