MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,Transceive
371798000,2021-11-29 10:21:56,40.57155,-74.03206,13.0,346.7,345,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:23:07,40.57567,-74.03318,13.0,348.2,346,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:24:18,40.57984,-74.0344,13.1,347.5,346,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:25:26,40.58392,-74.03556999999998,12.9,347.8,346,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:26:27,40.5873,-74.03654,12.6,347.8,346,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:27:37,40.59127,-74.03766,12.3,347.8,346,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:28:46,40.59494,-74.0389,11.8,344.4,342,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:29:56,40.59864,-74.04024,11.5,344.1,342,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:31:06,40.60213,-74.04157,11.3,343.9,342,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:32:16,40.60565,-74.04290999999998,11.1,344.5,342,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:33:27,40.60906,-74.04417,10.9,343.8,342,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:34:36,40.61219000000001,-74.04545999999998,9.7,341.9,340,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:35:48,40.61496,-74.04665,8.5,341.8,340,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:36:56,40.61735,-74.04757,7.6,344.8,344,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:38:06,40.61958,-74.04842,7.0,343.3,342,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:39:17,40.62165,-74.04926,6.5,343.1,343,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:40:26,40.62368,-74.05,6.7,345.2,345,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:41:36,40.6259,-74.05075,7.0,345.4,345,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:42:47,40.62802,-74.0515,6.6,345.4,346,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:43:58,40.63005,-74.05218,6.3,345.0,345,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:45:07,40.63197,-74.05272,6.0,350.2,351,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:46:17,40.63381,-74.05323,5.9,344.2,343,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:47:26,40.63569,-74.05398000000002,6.3,342.8,342,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:48:36,40.63761,-74.05476999999998,6.1,343.2,343,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:49:47,40.63948,-74.05545,5.8,346.0,345,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:50:57,40.6413,-74.05587,5.7,353.1,352,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:52:07,40.64313,-74.05586,5.5,4.8,2,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:53:17,40.64484,-74.05545,5.4,11.9,6,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:54:27,40.64647,-74.055,5.1,11.6,4,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:55:36,40.64801,-74.05463,4.8,11.3,5,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:56:47,40.64949,-74.05424000000002,4.4,10.6,5,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:57:57,40.65086,-74.05394,4.3,8.8,5,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 10:59:06,40.65223,-74.0537,4.3,7.6,5,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 11:00:06,40.65343,-74.05348000000002,4.6,7.8,6,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 11:01:18,40.65515,-74.05325,5.6,2.5,2,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 11:02:23,40.65689,-74.05364,5.7,341.4,340,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 11:03:24,40.65821,-74.05478000000002,5.8,318.8,318,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 11:04:26,40.65913,-74.05653000000002,5.6,298.8,299,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 11:05:36,40.6599,-74.0586,5.3,296.2,301,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
371798000,2021-11-29 11:06:47,40.66069,-74.06055,5.0,299.5,306,GRAND ORION,IMO9303194,3EES,70,0,199.0,32.0,9.6,70,A
