MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
477233100,1,7,0.4,103.81566,1.23552,0.0,344,2021-11-03 10:15:41,9437189
477233100,1,7,0.0,103.81623,1.2369,0.0,303,2021-11-03 17:03:11,9437189
477233100,1,-1,0.0,103.81604,1.23671,0.0,325,2021-11-04 02:18:52,9437189
477233100,1,-7,0.0,103.81629,1.2368,0.0,318,2021-11-04 02:30:52,9437189
477233100,1,-10,0.2,103.81664,1.23766,0.0,276,2021-11-04 02:45:53,9437189
477233100,1,-2,0.0,103.81673,1.23687,0.0,263,2021-11-04 05:25:12,9437189
477233100,1,-3,0.0,103.81681,1.2368,0.0,263,2021-11-04 05:31:12,9437189
477233100,1,-2,0.0,103.81688,1.23667,0.0,267,2021-11-04 06:49:21,9437189
477233100,1,-2,0.0,103.81688,1.23664,0.0,265,2021-11-04 07:07:23,9437189
477233100,1,1,0.0,103.81687,1.2366,0.0,267,2021-11-04 07:22:24,9437189
477233100,1,-1,0.0,103.81687,1.23657,0.0,269,2021-11-04 07:52:29,9437189
477233100,1,0,0.0,103.81686,1.23656,0.0,269,2021-11-04 07:55:28,9437189
477233100,1,2,0.0,103.8169,1.2366,0.0,269,2021-11-04 08:31:32,9437189
477233100,1,-4,0.0,103.81677,1.23611,0.0,307,2021-11-04 09:34:41,9437189
477233100,1,3,0.0,103.81679,1.23653,0.0,300,2021-11-04 09:49:42,9437189
477233100,1,2,0.0,103.81688,1.23647,0.0,291,2021-11-04 09:58:43,9437189
477233100,1,8,0.0,103.81552,1.23553,0.0,345,2021-11-04 10:43:46,9437189
477233100,1,-11,0.5,103.81422,1.2387,270.0,165,2021-11-04 12:28:58,9437189
477233100,1,-7,0.4,103.81356,1.23795,0.0,70,2021-11-04 13:14:04,9437189
477233100,1,-8,0.1,103.81409,1.23816,0.0,152,2021-11-04 14:17:11,9437189
477233100,1,-12,0.0,103.81383,1.23768,0.0,108,2021-11-04 14:26:11,9437189
477233100,1,8,0.0,103.81531,1.23902,0.0,184,2021-11-04 14:59:17,9437189
477233100,1,-4,0.4,103.81479,1.23929,0.0,150,2021-11-04 15:20:18,9437189
477233100,1,-2,0.0,103.81678,1.23707,0.0,304,2021-11-04 16:56:26,9437189
477233100,1,6,0.0,103.81565,1.23649,0.0,351,2021-11-04 21:14:58,9437189
477233100,1,3,0.0,103.81507,1.23665,0.0,19,2021-11-04 21:48:01,9437189
477233100,1,-12,0.5,103.81663,1.23662,31.0,301,2021-11-05 02:18:31,9437189
477233100,1,-2,0.0,103.81683,1.23708,0.0,277,2021-11-05 03:45:39,9437189
477233100,1,-4,0.0,103.81716,1.23663,0.0,275,2021-11-05 05:54:54,9437189
477233100,1,9,0.0,103.8172,1.23643,0.0,306,2021-11-05 07:46:06,9437189
477233100,1,-3,0.0,103.81734,1.23689,0.0,300,2021-11-05 08:10:07,9437189
477233100,1,2,0.0,103.81702,1.23714,0.0,305,2021-11-05 10:43:27,9437189
477233100,1,-3,0.0,103.81691,1.23702,0.0,311,2021-11-05 11:07:26,9437189
477233100,1,-1,0.0,103.81696,1.23694,0.0,307,2021-11-05 11:28:29,9437189
477233100,1,3,0.0,103.81363,1.23819,0.0,72,2021-11-05 12:43:40,9437189
477233100,1,10,0.0,103.81435,1.23832,0.0,139,2021-11-05 16:50:07,9437189
