MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
371853000,0,127,10.2,103.80854,1.21089,287.1,294,2021-11-05 23:17:24,8715871
371853000,0,0,10.0,103.80735,1.21131,289.7,299,2021-11-05 23:17:51,8715871
371853000,0,0,9.6,103.79821,1.21728,313.5,325,2021-11-05 23:21:51,8715871
371853000,0,0,9.6,103.79796,1.21755,315.2,325,2021-11-05 23:22:01,8715871
371853000,0,0,9.6,103.79654,1.21922,319.5,325,2021-11-05 23:22:51,8715871
371853000,0,0,9.7,103.7954,1.22056,319.3,325,2021-11-05 23:23:29,8715871
371853000,0,0,9.7,103.79224,1.22439,320.5,325,2021-11-05 23:25:20,8715871
371853000,0,0,9.6,103.79056,1.2265,321.4,325,2021-11-05 23:26:20,8715871
371853000,0,0,9.5,103.78732,1.23076,325.3,330,2021-11-05 23:28:20,8715871
371853000,0,0,9.6,103.7853,1.23377,326.1,334,2021-11-05 23:29:40,8715871
371853000,0,0,9.5,103.78439,1.23528,330.3,335,2021-11-05 23:30:20,8715871
371853000,0,0,9.5,103.78439,1.23528,330.3,335,2021-11-05 23:30:20,8715871
371853000,0,0,9.6,103.78369,1.23653,329.9,335,2021-11-05 23:30:51,8715871
371853000,0,0,9.6,103.78307,1.23768,330.4,335,2021-11-05 23:31:20,8715871
371853000,0,0,9.4,103.78239,1.23886,330.1,335,2021-11-05 23:31:51,8715871
371853000,0,0,9.3,103.78177,1.23999,330.5,335,2021-11-05 23:32:20,8715871
371853000,0,0,9.1,103.7805,1.24222,330.0,335,2021-11-05 23:33:20,8715871
371853000,0,0,8.8,103.77928,1.2444,330.0,335,2021-11-05 23:34:21,8715871
371853000,0,0,8.7,103.77867,1.24547,330.1,335,2021-11-05 23:34:51,8715871
371853000,0,0,8.6,103.77808,1.2465,329.4,335,2021-11-05 23:35:20,8715871
371853000,0,0,6.9,103.77478,1.25208,328.6,335,2021-11-05 23:38:20,8715871
371853000,0,0,6.4,103.77383,1.25373,328.8,336,2021-11-05 23:39:21,8715871
371853000,0,0,6.0,103.77295,1.25523,329.2,335,2021-11-05 23:40:21,8715871
371853000,0,0,5.7,103.77213,1.25664,329.7,335,2021-11-05 23:41:21,8715871
371853000,0,-127,5.8,103.77177,1.25734,331.7,333,2021-11-05 23:41:51,8715871
371853000,0,0,5.9,103.77125,1.25826,331.0,330,2021-11-05 23:42:21,8715871
371853000,0,0,6.1,103.77045,1.25964,329.5,326,2021-11-05 23:43:17,8715871
371853000,0,0,6.1,103.77037,1.25976,329.0,325,2021-11-05 23:43:21,8715871
371853000,0,0,6.2,103.76991,1.26045,326.5,323,2021-11-05 23:43:49,8715871
371853000,0,0,6.2,103.76938,1.26113,322.7,322,2021-11-05 23:44:19,8715871
