MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
538009116,1,10,0.0,103.82042,1.23287,18.0,106.0,2021-11-01 08:38:29,9832999
538009116,1,0,0.0,103.82009,1.23332,122.8,108.0,2021-11-01 12:11:29,9832999
538009116,1,-4,0.0,103.82004,1.23332,122.8,106.0,2021-11-01 12:17:29,9832999
538009116,1,-3,0.0,103.82318,1.23219,346.4,304.0,2021-11-01 13:50:29,9832999
538009116,1,-3,0.0,103.82317,1.23211,183.8,306.0,2021-11-01 14:17:51,9832999
538009116,1,3,0.0,103.82314,1.23202,167.3,310.0,2021-11-01 15:05:51,9832999
538009116,1,-4,0.0,103.82331,1.23241,51.5,295.0,2021-11-01 16:50:29,9832999
538009116,1,-2,0.0,103.82333,1.23238,34.8,296.0,2021-11-01 16:59:29,9832999
538009116,1,4,0.0,103.82333,1.23233,203.1,291.0,2021-11-01 17:44:52,9832999
538009116,1,3,0.0,103.82336,1.23224,199.5,297.0,2021-11-02 06:35:51,9832999
538009116,1,-3,0.0,103.82312,1.23196,16.1,313.0,2021-11-02 16:00:49,9832999
538009116,1,0,0.0,103.82313,1.23195,16.1,313.0,2021-11-02 16:03:49,9832999
538009116,1,2,0.0,103.82316,1.23196,35.1,311.0,2021-11-02 16:36:49,9832999
538009116,1,0,0.0,103.82296,1.23171,162.7,317.0,2021-11-02 17:46:11,9832999
538009116,1,-2,0.0,103.82297,1.23164,206.8,320.0,2021-11-02 17:54:49,9832999
538009116,1,3,0.0,103.82298,1.23155,220.1,320.0,2021-11-02 17:57:49,9832999
538009116,1,-4,0.0,103.82321,1.23218,166.1,298.0,2021-11-02 19:57:49,9832999
538009116,1,-2,0.0,103.82028,1.23372,201.4,138.0,2021-11-02 22:30:50,9832999
538009116,1,-6,0.1,103.81995,1.2327,300.5,122.0,2021-11-03 00:42:49,9832999
538009116,1,-4,0.0,103.82043,1.2313,82.3,27.0,2021-11-03 01:45:05,9832999
538009116,1,0,0.0,103.82301,1.23243,57.3,308.0,2021-11-03 16:18:01,9832999
538009116,0,13,5.4,103.77701,1.26161,24.0,27.0,2021-11-03 20:31:16,9832999
538009116,0,10,4.6,103.78039,1.26709,31.2,34.0,2021-11-03 20:35:36,9832999
538009116,0,-12,0.6,103.78415,1.27102,91.2,41.0,2021-11-03 20:41:47,9832999
538009116,5,0,0.0,103.78525,1.27079,241.0,3.0,2021-11-03 22:30:42,9832999
538009116,5,0,0.0,103.78536,1.27082,265.0,3.0,2021-11-03 22:36:42,9832999
538009116,5,0,0.0,103.78535,1.27081,195.0,3.0,2021-11-04 00:09:42,9832999
538009116,5,0,0.0,103.78535,1.27082,349.0,3.0,2021-11-04 00:51:42,9832999
538009116,5,0,0.6,103.78538,1.27083,13.6,3.0,2021-11-04 01:48:42,9832999
538009116,5,0,0.1,103.78534,1.27075,60.4,3.0,2021-11-04 02:19:38,9832999
538009116,5,-3,0.0,103.78572,1.27099,95.0,3.0,2021-11-04 02:40:38,9832999
538009116,5,0,0.0,103.78529,1.27077,51.3,3.0,2021-11-04 02:49:38,9832999
538009116,5,0,0.0,103.7854,1.27085,78.7,3.0,2021-11-04 02:55:38,9832999
