MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
371602000,0,0,7.2,103.84167,1.18988,244.2,251,2021-11-02 05:25:05,9123166
371602000,0,0,7.3,103.83224,1.18641,250.9,253,2021-11-02 05:30:05,9123166
371602000,0,0,8.2,103.61579,1.20739,110.2,105,2021-11-04 15:10:47,9123166
371602000,0,0,8.5,103.62023,1.20585,107.9,105,2021-11-04 15:12:47,9123166
371602000,0,0,8.6,103.62479,1.20446,106.1,105,2021-11-04 15:14:47,9123166
371602000,0,0,8.6,103.62667,1.20398,105.5,105,2021-11-04 15:15:37,9123166
371602000,0,0,8.6,103.6306,1.20286,105.4,105,2021-11-04 15:17:18,9123166
371602000,0,0,8.2,103.63558,1.20178,92.5,91,2021-11-04 15:19:27,9123166
371602000,0,0,8.2,103.6375,1.20176,91.1,91,2021-11-04 15:20:18,9123166
371602000,0,0,8.2,103.63857,1.20175,90.2,91,2021-11-04 15:20:47,9123166
371602000,0,0,9.0,103.64478,1.20222,82.2,81,2021-11-04 15:23:27,9123166
371602000,0,0,10.0,103.64838,1.20268,77.7,75,2021-11-04 15:24:47,9123166
371602000,0,0,11.0,103.6522,1.20359,75.9,75,2021-11-04 15:26:07,9123166
371602000,0,0,11.1,103.65268,1.20373,74.6,75,2021-11-04 15:26:17,9123166
371602000,0,0,11.6,103.65573,1.2045,76.4,73,2021-11-04 15:27:17,9123166
371602000,0,0,11.6,103.6563,1.20469,74.1,71,2021-11-04 15:27:28,9123166
371602000,0,0,12.0,103.66042,1.20619,70.2,70,2021-11-04 15:28:47,9123166
371602000,0,0,12.0,103.66139,1.20655,69.7,70,2021-11-04 15:29:07,9123166
371602000,0,0,12.3,103.66412,1.2075,71.4,70,2021-11-04 15:29:57,9123166
371602000,0,0,12.3,103.66461,1.20768,70.2,70,2021-11-04 15:30:07,9123166
371602000,0,0,12.5,103.66787,1.20884,70.9,70,2021-11-04 15:31:07,9123166
371602000,0,0,12.5,103.68231,1.21381,68.0,65,2021-11-04 15:35:27,9123166
371602000,0,0,12.3,103.68493,1.21502,62.6,60,2021-11-04 15:36:18,9123166
371602000,0,0,12.3,103.68799,1.21677,60.1,60,2021-11-04 15:37:18,9123166
371602000,0,0,12.6,103.70445,1.22828,54.5,54,2021-11-04 15:43:08,9123166
371602000,0,0,12.7,103.71749,1.23955,47.7,50,2021-11-04 15:47:58,9123166
371602000,0,127,12.6,103.72099,1.24247,56.9,66,2021-11-04 15:49:17,9123166
371602000,0,0,12.4,103.72577,1.24427,74.7,78,2021-11-04 15:50:47,9123166
371602000,0,0,12.5,103.72751,1.24469,75.5,82,2021-11-04 15:51:17,9123166
371602000,0,0,12.6,103.73217,1.24524,85.2,87,2021-11-04 15:52:59,9123166
371602000,0,0,12.7,103.73695,1.24554,86.4,87,2021-11-04 15:53:58,9123166
371602000,0,0,12.8,103.73872,1.24564,86.0,87,2021-11-04 15:54:28,9123166
371602000,0,0,12.8,103.74045,1.24579,85.4,87,2021-11-04 15:54:59,9123166
371602000,0,0,12.7,103.74098,1.24581,86.5,87,2021-11-04 15:55:07,9123166
371602000,0,0,12.7,103.75506,1.2469,85.7,87,2021-11-04 15:59:07,9123166
371602000,0,0,12.9,103.75858,1.24722,85.6,87,2021-11-04 16:00:07,9123166
371602000,0,0,12.1,103.77196,1.24247,137.0,137,2021-11-04 16:04:28,9123166
371602000,0,0,12.6,103.77663,1.23738,136.7,138,2021-11-04 16:06:28,9123166
371602000,0,0,12.9,103.78303,1.22949,142.6,143,2021-11-04 16:09:18,9123166
371602000,0,0,12.9,103.78865,1.22258,136.1,135,2021-11-04 16:11:47,9123166
371602000,0,127,12.7,103.81194,1.20083,133.4,139,2021-11-04 16:20:47,9123166
371602000,0,127,11.9,103.81425,1.19726,162.5,177,2021-11-04 16:22:01,9123166
371602000,0,127,11.9,103.8143,1.19705,163.5,178,2021-11-04 16:22:04,9123166
371602000,0,127,10.9,103.8132,1.1924,214.2,223,2021-11-04 16:23:41,9123166
371602000,0,0,11.9,103.80323,1.18538,240.9,240,2021-11-04 16:27:27,9123166
371602000,0,0,10.5,103.79607,1.18133,240.8,240,2021-11-04 16:30:28,9123166
371602000,0,127,8.5,103.78836,1.17691,241.4,249,2021-11-04 16:33:28,9123166
371602000,0,0,4.2,103.7734,1.17502,261.0,2,2021-11-04 16:42:58,9123166
371602000,0,0,4.2,103.77326,1.17499,261.0,2,2021-11-04 16:43:07,9123166
371602000,0,0,4.0,103.7723,1.17482,260.0,2,2021-11-04 16:43:58,9123166
371602000,0,127,2.6,103.76972,1.17445,267.0,2,2021-11-04 16:46:47,9123166
371602000,0,127,2.0,103.76843,1.17465,288.0,3,2021-11-04 16:48:57,9123166
371602000,0,127,1.9,103.76816,1.17477,293.0,3,2021-11-04 16:49:26,9123166
371602000,0,127,1.7,103.76777,1.17496,305.0,3,2021-11-04 16:50:16,9123166
371602000,0,127,1.4,103.7676,1.1751,309.0,3,2021-11-04 16:50:47,9123166
371602000,0,127,1.0,103.76742,1.17524,309.0,3,2021-11-04 16:51:26,9123166
371602000,0,127,0.6,103.76729,1.17534,305.0,6,2021-11-04 16:52:18,9123166
371602000,0,127,0.6,103.76727,1.17536,308.0,8,2021-11-04 16:52:26,9123166
