MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
636018036,0,10,13.4,103.80939,1.21391,299.7,305,2021-11-21 02:42:10,9392561
636018036,0,-6,13.4,103.80638,1.21604,306.8,306,2021-11-21 02:43:10,9392561
636018036,0,-4,13.4,103.80487,1.21715,306.8,305,2021-11-21 02:43:41,9392561
636018036,0,4,12.7,103.80195,1.21931,306.1,305,2021-11-21 02:44:41,9392561
636018036,0,9,10.7,103.79677,1.22327,308.1,308,2021-11-21 02:46:41,9392561
636018036,0,6,10.5,103.79637,1.22357,308.5,308,2021-11-21 02:46:51,9392561
636018036,0,10,9.5,103.78709,1.23232,314.3,317,2021-11-21 02:51:51,9392561
636018036,0,-5,9.2,103.78079,1.23941,319.8,318,2021-11-21 02:55:42,9392561
636018036,0,0,6.9,103.7759,1.24507,317.6,317,2021-11-21 02:58:41,9392561
636018036,0,3,6.0,103.77389,1.24726,316.8,318,2021-11-21 03:00:42,9392561
636018036,0,5,6.0,103.76206,1.26124,329.4,330,2021-11-21 03:10:51,9392561
636018036,0,5,0.7,103.75762,1.26989,352.1,326,2021-11-21 03:21:41,9392561
636018036,0,4,0.7,103.75756,1.27005,356.7,328,2021-11-21 03:22:41,9392561
636018036,0,-7,0.7,103.75769,1.27091,13.2,322,2021-11-21 03:26:30,9392561
636018036,0,0,0.9,103.75768,1.27102,354.3,321,2021-11-21 03:27:00,9392561
636018036,0,-7,1.2,103.75711,1.27246,331.3,309,2021-11-21 03:30:51,9392561
636018036,0,11,1.0,103.75675,1.27298,320.8,313,2021-11-21 03:32:50,9392561
636018036,0,-6,0.7,103.75635,1.27455,19.7,324,2021-11-21 03:38:40,9392561
636018036,0,-6,0.7,103.75651,1.27496,25.5,319,2021-11-21 03:40:50,9392561
636018036,0,-7,0.5,103.75681,1.27545,26.2,310,2021-11-21 03:43:50,9392561
636018036,5,0,0.2,103.75715,1.27602,32.5,3,2021-11-21 03:49:31,9392561
636018036,5,5,0.2,103.75716,1.27609,40.1,3,2021-11-21 03:50:31,9392561
636018036,5,-4,0.0,103.75717,1.27615,,301,2021-11-21 03:58:03,9392561
636018036,5,0,0.0,103.75721,1.27615,,301,2021-11-21 04:38:09,9392561
636018036,5,0,0.0,103.75724,1.27613,,301,2021-11-21 05:53:28,9392561
636018036,5,0,0.0,103.7573,1.27611,,301,2021-11-21 06:05:06,9392561
636018036,5,0,0.0,103.75714,1.27622,,300,2021-11-21 06:47:09,9392561
636018036,5,5,0.0,103.75716,1.27614,,301,2021-11-21 07:02:04,9392561
636018036,5,0,0.0,103.75725,1.27614,,300,2021-11-21 08:16:05,9392561
636018036,5,0,0.0,103.75711,1.27604,,301,2021-11-21 08:39:04,9392561
636018036,5,0,0.0,103.75706,1.27605,,301,2021-11-21 08:55:07,9392561
636018036,5,0,0.0,103.75705,1.27605,,301,2021-11-21 08:55:08,9392561
636018036,5,0,0.0,103.75715,1.27611,,300,2021-11-21 09:18:05,9392561
636018036,5,0,0.0,103.7572,1.27607,,300,2021-11-21 09:28:07,9392561
636018036,5,0,0.0,103.75723,1.27616,,301,2021-11-21 09:54:09,9392561
636018036,5,0,0.0,103.75731,1.27607,,300,2021-11-21 10:47:27,9392561
636018036,5,0,0.0,103.75717,1.27607,,300,2021-11-21 10:55:04,9392561
636018036,5,0,0.0,103.75715,1.27607,,301,2021-11-21 11:52:05,9392561
636018036,5,0,0.0,103.7573,1.2761,,301,2021-11-21 12:32:06,9392561
636018036,5,0,0.0,103.75717,1.27614,,300,2021-11-21 13:18:08,9392561
636018036,5,0,0.0,103.75716,1.27615,,300,2021-11-21 13:18:12,9392561
636018036,5,0,0.0,103.75719,1.27614,,301,2021-11-21 14:00:07,9392561
636018036,5,0,0.0,103.75713,1.27612,,301,2021-11-21 14:22:13,9392561
636018036,5,0,0.0,103.75719,1.27611,,301,2021-11-21 14:38:28,9392561
636018036,5,0,0.0,103.7572,1.27609,,301,2021-11-21 14:46:13,9392561
636018036,5,0,0.0,103.7572,1.27611,,301,2021-11-21 15:12:06,9392561
636018036,5,0,0.0,103.75716,1.27608,,300,2021-11-21 15:20:30,9392561
636018036,5,0,0.0,103.75734,1.276,,300,2021-11-21 15:23:09,9392561
636018036,5,0,0.0,103.75727,1.27607,,300,2021-11-21 15:27:07,9392561
636018036,5,0,0.0,103.75727,1.27608,,300,2021-11-21 15:27:12,9392561
636018036,5,0,0.0,103.7571,1.27615,,300,2021-11-21 15:35:12,9392561
636018036,5,0,0.0,103.75712,1.27609,,301,2021-11-21 16:25:09,9392561
636018036,5,0,0.0,103.75725,1.27612,,301,2021-11-21 17:11:12,9392561
636018036,5,0,0.0,103.75722,1.27612,,300,2021-11-21 17:29:09,9392561
636018036,5,0,0.0,103.75727,1.2762,,301,2021-11-21 17:51:06,9392561
636018036,5,0,0.0,103.7572,1.27616,,301,2021-11-21 18:06:08,9392561
636018036,5,0,0.0,103.75715,1.27615,,301,2021-11-21 19:36:12,9392561
636018036,5,0,0.0,103.75717,1.27611,,301,2021-11-21 20:04:07,9392561
636018036,5,0,0.0,103.75723,1.27615,,301,2021-11-21 20:39:14,9392561
636018036,5,0,0.0,103.75717,1.27613,,300,2021-11-21 21:10:13,9392561
636018036,5,0,0.0,103.75723,1.2761,,301,2021-11-21 21:28:12,9392561
636018036,5,0,0.0,103.75718,1.27615,,301,2021-11-21 22:56:10,9392561
636018036,5,0,0.0,103.75716,1.27619,,301,2021-11-21 23:34:12,9392561
636018036,5,0,0.0,103.7572,1.27612,,301,2021-11-22 01:49:13,9392561
636018036,5,0,0.0,103.7572,1.27612,,301,2021-11-22 03:26:12,9392561
636018036,5,0,0.0,103.75721,1.27617,,301,2021-11-22 03:34:11,9392561
636018036,5,0,0.0,103.75722,1.27617,,301,2021-11-22 03:34:11,9392561
636018036,5,0,0.0,103.7572,1.27615,,301,2021-11-22 03:42:08,9392561
636018036,5,0,0.0,103.75728,1.27614,,301,2021-11-22 04:05:07,9392561
636018036,5,0,0.0,103.75726,1.27614,,301,2021-11-22 04:05:14,9392561
636018036,5,0,0.0,103.75725,1.2761,,301,2021-11-22 05:01:09,9392561
636018036,5,0,0.0,103.75718,1.2761,,301,2021-11-22 06:13:10,9392561
636018036,5,0,0.0,103.7572,1.27609,,301,2021-11-22 06:48:13,9392561
636018036,5,0,0.0,103.75719,1.27614,,301,2021-11-22 07:20:15,9392561
