MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
567303000,0,0,9.7,103.83875,1.20588,265.3,273,2021-11-04 20:44:53,9293234
567303000,0,0,9.6,103.83607,1.20593,274.2,280,2021-11-04 20:45:53,9293234
567303000,0,0,9.6,103.83433,1.20614,280.4,285,2021-11-04 20:46:33,9293234
567303000,0,0,9.6,103.83254,1.20652,282.2,285,2021-11-04 20:47:14,9293234
567303000,0,0,9.7,103.8321,1.20661,282.6,285,2021-11-04 20:47:23,9293234
567303000,0,0,9.7,103.83078,1.20693,283.4,285,2021-11-04 20:47:53,9293234
567303000,0,0,9.7,103.82948,1.20724,283.5,284,2021-11-04 20:48:23,9293234
567303000,0,0,9.8,103.82549,1.20822,283.7,285,2021-11-04 20:49:53,9293234
567303000,0,0,9.9,103.82415,1.20855,283.6,284,2021-11-04 20:50:23,9293234
567303000,0,0,9.9,103.82142,1.20922,284.5,284,2021-11-04 20:51:24,9293234
567303000,0,0,9.9,103.82013,1.20955,283.7,284,2021-11-04 20:51:53,9293234
567303000,0,0,9.9,103.81875,1.20989,283.8,285,2021-11-04 20:52:24,9293234
567303000,0,0,10.0,103.81655,1.21041,283.1,284,2021-11-04 20:53:14,9293234
567303000,0,0,9.9,103.81607,1.21052,281.5,284,2021-11-04 20:53:24,9293234
567303000,0,0,9.9,103.81385,1.21103,285.6,289,2021-11-04 20:54:14,9293234
567303000,0,0,9.7,103.81076,1.21198,287.6,290,2021-11-04 20:55:24,9293234
567303000,0,0,9.7,103.80865,1.21263,286.7,292,2021-11-04 20:56:13,9293234
567303000,0,0,9.7,103.80819,1.21278,287.5,294,2021-11-04 20:56:24,9293234
567303000,0,0,9.5,103.80344,1.21508,298.3,300,2021-11-04 20:58:23,9293234
567303000,0,0,9.6,103.79705,1.21979,313.8,315,2021-11-04 21:01:23,9293234
567303000,0,0,9.6,103.79512,1.22167,314.3,315,2021-11-04 21:02:23,9293234
567303000,0,0,9.7,103.79383,1.22293,314.3,315,2021-11-04 21:03:04,9293234
567303000,0,0,9.7,103.79318,1.22355,313.3,314,2021-11-04 21:03:23,9293234
567303000,0,0,9.8,103.79121,1.22541,313.2,318,2021-11-04 21:04:23,9293234
567303000,0,0,9.7,103.79029,1.22634,316.8,320,2021-11-04 21:04:53,9293234
567303000,0,0,9.8,103.78934,1.22738,317.7,319,2021-11-04 21:05:23,9293234
567303000,0,0,9.8,103.78846,1.22837,318.5,320,2021-11-04 21:05:53,9293234
567303000,0,0,9.8,103.78812,1.22874,317.8,319,2021-11-04 21:06:04,9293234
567303000,0,0,9.8,103.78783,1.22907,316.4,319,2021-11-04 21:06:14,9293234
567303000,0,0,9.8,103.7875,1.22941,315.9,320,2021-11-04 21:06:23,9293234
567303000,0,0,9.7,103.78579,1.23151,326.2,329,2021-11-04 21:07:23,9293234
567303000,0,0,9.8,103.78433,1.23382,327.8,329,2021-11-04 21:08:23,9293234
567303000,0,0,9.5,103.78291,1.23614,327.9,330,2021-11-04 21:09:23,9293234
567303000,0,0,8.0,103.78085,1.23961,329.4,330,2021-11-04 21:11:04,9293234
567303000,0,0,7.9,103.78067,1.23993,329.9,330,2021-11-04 21:11:13,9293234
567303000,0,0,7.0,103.77617,1.24723,327.8,330,2021-11-04 21:15:24,9293234
567303000,0,0,6.9,103.77513,1.24889,329.1,329,2021-11-04 21:16:24,9293234
567303000,0,0,6.8,103.77461,1.24973,326.0,325,2021-11-04 21:16:54,9293234
567303000,0,0,6.8,103.77289,1.25198,320.1,326,2021-11-04 21:18:23,9293234
567303000,0,0,6.7,103.77079,1.25509,327.1,330,2021-11-04 21:20:23,9293234
567303000,0,0,6.7,103.76994,1.25642,326.4,330,2021-11-04 21:21:13,9293234
567303000,0,0,6.8,103.76978,1.25669,326.7,330,2021-11-04 21:21:23,9293234
567303000,0,-127,6.6,103.76879,1.2583,328.3,324,2021-11-04 21:22:23,9293234
567303000,0,0,6.5,103.76784,1.25951,321.4,319,2021-11-04 21:23:13,9293234
567303000,0,0,6.5,103.76727,1.26022,318.0,315,2021-11-04 21:23:44,9293234
567303000,0,0,6.5,103.76488,1.26255,310.3,309,2021-11-04 21:25:33,9293234
567303000,0,0,6.5,103.76418,1.26313,308.7,309,2021-11-04 21:26:04,9293234
567303000,0,0,6.5,103.76372,1.26348,308.3,309,2021-11-04 21:26:23,9293234
567303000,0,0,6.6,103.76151,1.26524,307.9,310,2021-11-04 21:27:54,9293234
567303000,0,0,6.6,103.75935,1.26695,307.3,309,2021-11-04 21:29:22,9293234
567303000,0,0,6.4,103.75791,1.26805,307.0,309,2021-11-04 21:30:22,9293234
567303000,0,0,6.0,103.75518,1.27012,307.1,310,2021-11-04 21:32:22,9293234
567303000,0,0,5.8,103.75386,1.27112,306.6,310,2021-11-04 21:33:22,9293234
567303000,0,0,5.7,103.75275,1.27194,306.5,310,2021-11-04 21:34:13,9293234
567303000,0,0,5.7,103.75253,1.27212,306.7,310,2021-11-04 21:34:24,9293234
567303000,0,0,5.7,103.75108,1.27321,306.4,310,2021-11-04 21:35:33,9293234
567303000,0,0,5.7,103.75085,1.27337,305.9,310,2021-11-04 21:35:42,9293234
567303000,0,0,5.5,103.75021,1.27385,306.1,309,2021-11-04 21:36:13,9293234
567303000,0,0,5.5,103.74997,1.27401,304.5,310,2021-11-04 21:36:24,9293234
567303000,0,0,5.5,103.74981,1.27413,304.4,310,2021-11-04 21:36:33,9293234
567303000,0,0,5.5,103.74956,1.27431,305.1,310,2021-11-04 21:36:44,9293234
567303000,0,0,5.4,103.74895,1.27476,305.5,310,2021-11-04 21:37:14,9293234
