MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
565156000,0,0,8.8,103.84442,1.2069,255.0,261,2021-11-08 06:33:17,9550395
565156000,0,0,9.0,103.83953,1.20645,267.0,2,2021-11-08 06:35:17,9550395
565156000,0,0,9.9,103.82657,1.20803,286.0,2,2021-11-08 06:40:18,9550395
565156000,0,0,9.9,103.79337,1.22493,311.0,3,2021-11-08 06:53:17,9550395
565156000,0,0,7.5,103.7875,1.23282,329.0,3,2021-11-08 06:57:17,9550395
565156000,0,0,6.5,103.7859,1.23562,330.0,3,2021-11-08 06:58:56,9550395
565156000,0,0,5.8,103.78375,1.23967,333.0,3,2021-11-08 07:01:38,9550395
565156000,0,0,5.8,103.78342,1.24035,333.0,3,2021-11-08 07:02:06,9550395
565156000,0,0,5.7,103.78137,1.2447,336.0,3,2021-11-08 07:05:06,9550395
565156000,0,0,5.4,103.77922,1.24918,335.0,3,2021-11-08 07:08:17,9550395
565156000,0,0,5.2,103.77802,1.25185,336.0,3,2021-11-08 07:10:17,9550395
565156000,0,0,4.9,103.77677,1.25442,332.0,3,2021-11-08 07:12:17,9550395
565156000,0,0,4.8,103.77547,1.25712,342.0,3,2021-11-08 07:14:28,9550395
565156000,0,0,5.0,103.77532,1.25825,359.0,3,2021-11-08 07:15:18,9550395
565156000,0,0,4.9,103.77535,1.25987,3.0,3,2021-11-08 07:16:28,9550395
565156000,0,0,4.6,103.77543,1.26207,4.0,3,2021-11-08 07:18:07,9550395
565156000,0,0,4.4,103.77672,1.26633,29.0,3,2021-11-08 07:21:36,9550395
565156000,0,0,3.2,103.7784,1.26868,40.0,4,2021-11-08 07:24:17,9550395
565156000,0,0,2.2,103.77975,1.26995,58.0,5,2021-11-08 07:27:17,9550395
565156000,0,0,2.2,103.7803,1.27028,57.0,6,2021-11-08 07:28:17,9550395
565156000,0,0,1.1,103.7832,1.27248,39.0,8,2021-11-08 07:36:16,9550395
565156000,0,127,1.3,103.78332,1.27267,32.0,9,2021-11-08 07:36:46,9550395
565156000,0,127,1.3,103.78342,1.27283,33.0,1,2021-11-08 07:37:16,9550395
565156000,0,0,1.2,103.78348,1.27297,36.0,1,2021-11-08 07:37:46,9550395
565156000,0,0,0.9,103.78377,1.27332,45.0,133,2021-11-08 07:39:16,9550395
565156000,0,0,0.4,103.78387,1.2734,57.0,133,2021-11-08 07:40:06,9550395
565156000,0,0,0.5,103.78395,1.2734,117.0,128,2021-11-08 07:40:56,9550395
565156000,0,0,0.4,103.78412,1.27328,122.0,119,2021-11-08 07:42:16,9550395
565156000,0,0,0.4,103.78417,1.27335,37.0,113,2021-11-08 07:44:17,9550395
565156000,0,0,0.7,103.78428,1.27357,34.0,119,2021-11-08 07:45:38,9550395
565156000,5,0,0.1,103.7844,1.2738,47.0,1,2021-11-08 07:48:08,9550395
565156000,5,0,0.1,103.78442,1.27378,51.0,1,2021-11-08 07:48:17,9550395
565156000,5,0,0.1,103.78443,1.2738,45.0,1,2021-11-08 07:49:08,9550395
565156000,5,0,0.0,103.78442,1.2738,56.0,1,2021-11-08 07:50:06,9550395
565156000,5,0,0.0,103.78442,1.27375,29.0,121,2021-11-08 09:41:51,9550395
565156000,5,0,0.0,103.78452,1.27372,12.0,121,2021-11-08 10:35:54,9550395
565156000,5,0,0.0,103.7845,1.27377,50.0,121,2021-11-08 12:32:55,9550395
565156000,5,0,0.0,103.78445,1.27372,37.0,121,2021-11-08 12:42:13,9550395
565156000,5,0,0.0,103.78445,1.2738,244.0,121,2021-11-08 13:47:54,9550395
565156000,5,0,0.0,103.78443,1.27375,28.0,121,2021-11-08 17:05:53,9550395
565156000,5,0,0.0,103.78452,1.27378,230.0,121,2021-11-08 18:26:54,9550395
565156000,5,0,0.0,103.78447,1.27387,71.0,121,2021-11-08 20:35:53,9550395
565156000,5,0,0.1,103.78453,1.27385,136.0,121,2021-11-08 23:02:53,9550395
565156000,5,0,0.0,103.78447,1.27385,87.0,121,2021-11-09 00:18:13,9550395
565156000,5,0,0.0,103.78453,1.27373,141.0,121,2021-11-09 04:14:55,9550395
565156000,5,0,0.0,103.78447,1.27382,123.0,121,2021-11-09 04:53:54,9550395
565156000,5,0,0.0,103.78445,1.27382,59.0,121,2021-11-09 05:35:51,9550395
565156000,5,0,0.6,103.78445,1.27368,199.0,1,2021-11-09 07:40:06,9550395
565156000,0,0,0.4,103.7843,1.27332,192.0,122,2021-11-09 07:42:47,9550395
565156000,0,0,0.5,103.78412,1.27312,185.0,1,2021-11-09 07:43:47,9550395
565156000,0,0,0.3,103.78413,1.273,222.0,1,2021-11-09 07:44:47,9550395
