MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
229993000,0,4,12.9,103.82268,1.2085,282.2,285,2021-11-10 22:19:42,9634658
229993000,0,15,12.6,103.81306,1.21153,295.4,301,2021-11-10 22:22:33,9634658
229993000,0,8,12.5,103.81163,1.21232,300.5,304,2021-11-10 22:23:24,9634658
229993000,0,5,12.3,103.80449,1.21715,303.2,304,2021-11-10 22:25:32,9634658
229993000,0,-6,12.2,103.80308,1.2181,304.0,304,2021-11-10 22:26:01,9634658
229993000,0,0,12.0,103.79887,1.22097,303.7,304,2021-11-10 22:27:32,9634658
229993000,0,0,12.0,103.79611,1.22282,303.2,304,2021-11-10 22:28:32,9634658
229993000,0,22,11.9,103.79005,1.22677,302.7,313,2021-11-10 22:30:42,9634658
229993000,0,26,11.6,103.78867,1.22784,309.9,328,2021-11-10 22:31:15,9634658
229993000,0,9,10.6,103.78775,1.229,326.0,336,2021-11-10 22:31:45,9634658
229993000,0,3,9.2,103.785,1.23413,331.3,334,2021-11-10 22:33:52,9634658
229993000,0,0,7.6,103.78139,1.24096,334.5,339,2021-11-10 22:37:13,9634658
229993000,0,0,7.3,103.78021,1.24342,334.0,339,2021-11-10 22:38:31,9634658
229993000,0,13,6.9,103.77715,1.24955,332.5,347,2021-11-10 22:42:03,9634658
229993000,0,23,5.8,103.77442,1.25737,356.8,30,2021-11-10 22:46:54,9634658
229993000,0,-7,5.0,103.77689,1.26106,40.6,36,2021-11-10 22:49:41,9634658
229993000,0,-10,4.9,103.77761,1.26196,38.4,33,2021-11-10 22:50:31,9634658
229993000,0,-4,4.5,103.77802,1.2625,34.9,32,2021-11-10 22:51:01,9634658
229993000,0,4,4.3,103.77835,1.26299,32.8,32,2021-11-10 22:51:31,9634658
229993000,0,0,3.1,103.77924,1.26449,31.5,35,2021-11-10 22:53:13,9634658
229993000,0,-19,2.1,103.78152,1.26801,36.4,359,2021-11-10 22:58:33,9634658
229993000,0,-19,1.9,103.78166,1.26824,29.5,351,2021-11-10 22:59:02,9634658
229993000,0,-13,1.2,103.78197,1.26926,8.4,323,2021-11-10 23:01:31,9634658
229993000,0,-11,1.0,103.78198,1.2694,4.8,319,2021-11-10 23:02:02,9634658
229993000,0,-15,1.1,103.782,1.26956,9.7,315,2021-11-10 23:02:31,9634658
229993000,0,-17,1.0,103.78215,1.27006,19.6,295,2021-11-10 23:04:12,9634658
229993000,0,-16,1.0,103.7822,1.27019,21.9,289,2021-11-10 23:04:41,9634658
229993000,0,-14,0.9,103.78226,1.2703,25.4,284,2021-11-10 23:05:12,9634658
229993000,0,-11,1.0,103.78235,1.2704,51.6,281,2021-11-10 23:05:41,9634658
229993000,0,-14,1.2,103.78261,1.27052,63.4,277,2021-11-10 23:06:32,9634658
229993000,0,-18,1.4,103.78278,1.27061,58.4,271,2021-11-10 23:07:02,9634658
229993000,0,-21,1.5,103.78302,1.27086,39.8,255,2021-11-10 23:08:14,9634658
229993000,0,-16,1.3,103.78323,1.2711,44.3,243,2021-11-10 23:08:42,9634658
229993000,0,-6,1.2,103.78387,1.27138,71.4,237,2021-11-10 23:10:42,9634658
229993000,0,-6,1.3,103.78408,1.27141,79.2,236,2021-11-10 23:11:12,9634658
229993000,0,0,1.2,103.7845,1.27155,76.8,231,2021-11-10 23:12:32,9634658
229993000,0,-8,0.7,103.78561,1.27213,52.2,225,2021-11-10 23:17:33,9634658
229993000,0,-6,0.3,103.78566,1.27217,51.6,224,2021-11-10 23:18:01,9634658
229993000,0,-10,0.2,103.78573,1.27215,108.7,218,2021-11-10 23:20:05,9634658
