MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
232029038,0,0,8.2,103.61561,1.20321,97.7,94,2021-11-10 08:11:42,9864215
232029038,0,1,8.2,103.61677,1.20305,97.6,95,2021-11-10 08:12:13,9864215
232029038,0,4,7.8,103.62233,1.20265,91.7,89,2021-11-10 08:14:43,9864215
232029038,0,-2,7.5,103.63824,1.20251,88.7,89,2021-11-10 08:22:11,9864215
232029038,0,-4,7.1,103.6474,1.20357,75.6,75,2021-11-10 08:26:41,9864215
232029038,0,-3,7.1,103.64839,1.20384,74.8,75,2021-11-10 08:27:12,9864215
232029038,0,0,7.1,103.64932,1.2041,74.4,75,2021-11-10 08:27:41,9864215
232029038,0,3,7.1,103.65034,1.20439,74.1,75,2021-11-10 08:28:12,9864215
232029038,0,-1,6.8,103.65494,1.20578,72.5,75,2021-11-10 08:30:42,9864215
232029038,0,4,6.6,103.65646,1.20626,72.1,76,2021-11-10 08:31:32,9864215
232029038,0,3,6.5,103.65729,1.20653,72.1,76,2021-11-10 08:32:23,9864215
232029038,0,16,4.9,103.66554,1.20861,86.5,102,2021-11-10 08:37:15,9864215
232029038,0,16,4.8,103.66617,1.20862,89.8,107,2021-11-10 08:37:42,9864215
232029038,0,16,4.8,103.66621,1.20862,90.2,108,2021-11-10 08:37:45,9864215
232029038,0,17,4.8,103.66628,1.20862,90.5,108,2021-11-10 08:37:48,9864215
232029038,0,17,4.7,103.66687,1.20859,94.4,114,2021-11-10 08:38:15,9864215
232029038,0,17,4.6,103.66746,1.2085,98.9,120,2021-11-10 08:38:43,9864215
232029038,0,17,4.5,103.66752,1.20849,99.6,121,2021-11-10 08:38:46,9864215
232029038,0,17,4.5,103.66759,1.20848,100.0,121,2021-11-10 08:39:11,9864215
232029038,0,17,4.5,103.66805,1.20837,103.9,126,2021-11-10 08:39:12,9864215
232029038,0,17,4.5,103.66812,1.20836,104.5,127,2021-11-10 08:39:15,9864215
232029038,0,17,4.4,103.66912,1.20799,113.5,138,2021-11-10 08:40:06,9864215
232029038,0,16,4.0,103.66997,1.20755,119.9,148,2021-11-10 08:40:56,9864215
232029038,0,16,4.0,103.67002,1.20752,120.1,148,2021-11-10 08:40:58,9864215
232029038,0,15,4.0,103.67005,1.2075,120.4,149,2021-11-10 08:41:01,9864215
232029038,0,15,3.9,103.67013,1.20745,120.8,149,2021-11-10 08:41:06,9864215
232029038,0,15,3.9,103.67018,1.20742,121.1,150,2021-11-10 08:41:09,9864215
232029038,0,13,2.2,103.67166,1.20644,120.5,164,2021-11-10 08:43:12,9864215
232029038,0,13,1.7,103.67191,1.20632,112.7,168,2021-11-10 08:43:43,9864215
232029038,1,11,1.1,103.67297,1.20653,63.8,1,2021-11-10 08:46:43,9864215
232029038,1,15,0.7,103.67319,1.20663,71.3,1,2021-11-10 08:47:46,9864215
232029038,1,15,0.5,103.67328,1.20665,77.0,2,2021-11-10 08:48:17,9864215
232029038,1,15,0.4,103.67334,1.20666,84.3,2,2021-11-10 08:48:46,9864215
232029038,1,16,0.4,103.67335,1.20666,84.7,2,2021-11-10 08:48:48,9864215
232029038,1,15,0.3,103.67339,1.20666,98.3,2,2021-11-10 08:49:15,9864215
232029038,1,15,0.3,103.6734,1.20666,101.0,2,2021-11-10 08:49:17,9864215
232029038,1,-6,0.3,103.6732,1.20627,266.0,2,2021-11-10 09:01:32,9864215
232029038,1,-7,0.6,103.67297,1.20618,246.0,2,2021-11-10 09:03:12,9864215
232029038,1,-7,0.8,103.67279,1.20607,237.0,2,2021-11-10 09:04:12,9864215
232029038,1,-4,1.2,103.67213,1.20546,221.0,2,2021-11-10 09:07:12,9864215
232029038,1,4,0.3,103.67177,1.20497,64.3,2,2021-11-10 09:10:42,9864215
232029038,1,5,0.4,103.67183,1.205,57.0,2,2021-11-10 09:11:12,9864215
232029038,1,7,0.8,103.67248,1.2055,46.0,2,2021-11-10 09:15:42,9864215
232029038,1,-8,0.0,103.67306,1.20609,53.6,2,2021-11-10 09:20:12,9864215
232029038,1,-6,0.0,103.67276,1.20615,279.1,232,2021-11-10 09:41:40,9864215
232029038,1,7,0.1,103.67308,1.20583,166.0,2,2021-11-10 09:59:42,9864215
232029038,1,-1,0.1,103.67297,1.20586,275.0,2,2021-11-10 10:41:42,9864215
232029038,1,-4,0.1,103.67313,1.20593,275.0,2,2021-11-10 10:53:43,9864215
232029038,1,4,0.0,103.67314,1.20579,275.0,2,2021-11-10 11:02:43,9864215
232029038,1,-5,0.0,103.67306,1.20591,275.0,2,2021-11-10 11:11:46,9864215
