MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
533052300,0,0,11.0,103.76353,1.25291,62.6,66,2021-11-22 00:12:44,9176503
533052300,0,-127,11.2,103.76594,1.25435,52.8,46,2021-11-22 00:13:38,9176503
533052300,0,-127,11.3,103.7661,1.25448,50.2,44,2021-11-22 00:13:41,9176503
533052300,0,-127,11.3,103.76716,1.25602,23.6,21,2021-11-22 00:14:18,9176503
533052300,0,-127,11.6,103.76755,1.25852,358.9,354,2021-11-22 00:15:05,9176503
533052300,0,-127,11.7,103.76729,1.25992,343.2,336,2021-11-22 00:15:32,9176503
533052300,0,-127,11.7,103.76722,1.26013,340.7,334,2021-11-22 00:15:35,9176503
533052300,0,-127,11.7,103.76709,1.26043,337.2,329,2021-11-22 00:15:41,9176503
533052300,0,-127,11.7,103.76693,1.26078,332.6,325,2021-11-22 00:15:48,9176503
533052300,0,-127,11.8,103.76509,1.26279,310.2,310,2021-11-22 00:16:38,9176503
533052300,0,0,11.8,103.76496,1.2629,310.4,310,2021-11-22 00:16:41,9176503
533052300,0,0,11.8,103.76483,1.263,309.6,309,2021-11-22 00:16:45,9176503
533052300,0,0,10.7,103.76275,1.26462,309.7,312,2021-11-22 00:17:34,9176503
533052300,0,0,9.8,103.76164,1.26555,308.2,308,2021-11-22 00:18:05,9176503
533052300,0,0,7.5,103.75313,1.27164,307.2,311,2021-11-22 00:22:44,9176503
533052300,0,127,6.8,103.74723,1.27696,330.5,341,2021-11-22 00:26:38,9176503
533052300,0,127,6.6,103.74688,1.27778,339.7,350,2021-11-22 00:27:05,9176503
533052300,0,127,6.5,103.74668,1.27855,348.2,358,2021-11-22 00:27:54,9176503
533052300,0,127,6.4,103.74659,1.27924,354.7,4,2021-11-22 00:27:54,9176503
533052300,0,127,6.5,103.74885,1.28557,38.8,49,2021-11-22 00:31:41,9176503
533052300,0,127,6.4,103.74991,1.28649,60.1,64,2021-11-22 00:32:50,9176503
533052300,0,0,6.1,103.75053,1.2868,62.9,66,2021-11-22 00:33:13,9176503
533052300,0,127,6.3,103.75483,1.28808,89.1,99,2021-11-22 00:35:31,9176503
533052300,0,127,6.3,103.75552,1.28801,97.6,106,2021-11-22 00:35:55,9176503
533052300,0,0,6.3,103.75627,1.28782,105.1,107,2021-11-22 00:36:21,9176503
533052300,0,0,6.3,103.75635,1.28779,106.5,107,2021-11-22 00:36:24,9176503
533052300,0,0,5.3,103.75941,1.28672,109.3,106,2021-11-22 00:38:24,9176503
533052300,0,0,4.9,103.76057,1.28637,105.5,105,2021-11-22 00:39:15,9176503
533052300,0,0,4.0,103.76791,1.28436,96.6,96,2021-11-22 00:45:14,9176503
533052300,0,127,1.8,103.76934,1.28431,79.9,114,2021-11-22 00:46:55,9176503
533052300,0,127,1.6,103.76937,1.28432,80.4,116,2021-11-22 00:46:58,9176503
533052300,0,127,1.5,103.76939,1.28432,79.8,117,2021-11-22 00:47:01,9176503
533052300,0,127,1.4,103.76942,1.28432,77.5,118,2021-11-22 00:47:04,9176503
533052300,0,127,0.7,103.76952,1.28438,43.4,124,2021-11-22 00:47:50,9176503
533052300,0,0,0.1,103.76957,1.28439,0.0,113,2021-11-22 00:50:45,9176503
533052300,0,0,0.1,103.76961,1.28436,0.0,114,2021-11-22 00:52:25,9176503
533052300,0,0,0.1,103.76965,1.28435,0.0,115,2021-11-22 00:53:58,9176503
533052300,0,0,0.1,103.76967,1.28434,0.0,115,2021-11-22 00:54:04,9176503
533052300,0,0,0.1,103.76968,1.28433,0.0,116,2021-11-22 00:55:14,9176503
533052300,0,0,0.2,103.76971,1.28489,0.0,121,2021-11-22 00:59:15,9176503
533052300,0,0,0.2,103.76976,1.28492,0.0,121,2021-11-22 01:00:05,9176503
533052300,0,0,0.1,103.76986,1.28499,0.0,1,2021-11-22 01:02:05,9176503
533052300,0,0,0.1,103.76983,1.28502,0.0,1,2021-11-22 01:02:55,9176503
533052300,0,0,0.0,103.76983,1.28502,0.0,1,2021-11-22 01:03:04,9176503
533052300,0,0,0.0,103.76983,1.28503,0.0,1,2021-11-22 01:04:48,9176503
533052300,0,0,0.0,103.76984,1.28502,0.0,1,2021-11-22 01:05:15,9176503
533052300,0,0,0.0,103.76984,1.28502,0.0,1,2021-11-22 01:05:45,9176503
533052300,0,0,0.0,103.76983,1.285,0.0,1,2021-11-22 01:55:10,9176503
533052300,0,0,0.0,103.76979,1.28498,0.0,1,2021-11-22 02:07:10,9176503
533052300,0,0,0.0,103.76983,1.28499,0.0,1,2021-11-22 02:16:13,9176503
533052300,0,0,0.0,103.76981,1.28499,0.0,1,2021-11-22 02:43:12,9176503
533052300,0,0,0.0,103.76983,1.28498,0.0,1,2021-11-22 03:22:11,9176503
533052300,0,0,0.0,103.76983,1.28499,0.0,1,2021-11-22 03:25:13,9176503
533052300,0,0,0.0,103.76984,1.285,0.0,1,2021-11-22 03:34:10,9176503
533052300,0,0,0.0,103.76981,1.285,0.0,1,2021-11-22 03:46:11,9176503
533052300,0,0,0.0,103.76983,1.28499,0.0,1,2021-11-22 03:58:12,9176503
533052300,5,0,0.0,103.76986,1.28495,0.0,121,2021-11-22 05:01:12,9176503
533052300,0,0,0.0,103.76984,1.28499,0.0,1,2021-11-22 05:04:12,9176503
533052300,0,0,0.0,103.76983,1.285,0.0,1,2021-11-22 05:07:13,9176503
533052300,0,0,0.0,103.76983,1.28501,0.0,1,2021-11-22 05:40:14,9176503
533052300,0,0,0.0,103.76983,1.28502,0.0,1,2021-11-22 05:46:14,9176503
