MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
372997000,0,0,14.4,103.846,1.20883,262.0,266,2021-11-23 12:38:06,9419747
372997000,0,0,14.1,103.84517,1.20883,261.0,266,2021-11-23 12:38:18,9419747
372997000,0,127,14.3,103.84317,1.2085,266.0,270,2021-11-23 12:38:49,9419747
372997000,0,0,14.3,103.83333,1.2085,272.0,275,2021-11-23 12:41:40,9419747
372997000,0,0,14.2,103.83167,1.20867,275.0,279,2021-11-23 12:41:42,9419747
372997000,0,0,14.2,103.83133,1.20867,275.0,280,2021-11-23 12:41:48,9419747
372997000,0,0,14.3,103.82933,1.209,277.0,280,2021-11-23 12:42:40,9419747
372997000,0,0,14.5,103.81167,1.21283,288.0,291,2021-11-23 12:46:49,9419747
372997000,0,0,14.3,103.80483,1.21617,297.0,299,2021-11-23 12:48:42,9419747
372997000,0,0,14.3,103.8045,1.21633,299.0,300,2021-11-23 12:48:49,9419747
372997000,0,127,14.5,103.80233,1.2175,303.0,305,2021-11-23 12:49:24,9419747
372997000,0,127,14.7,103.79983,1.2195,311.0,313,2021-11-23 12:50:12,9419747
372997000,0,127,14.8,103.798,1.22117,319.0,319,2021-11-23 12:50:49,9419747
372997000,0,0,14.1,103.79033,1.23067,323.0,324,2021-11-23 12:53:48,9419747
372997000,0,0,13.6,103.78933,1.232,324.0,325,2021-11-23 12:54:12,9419747
372997000,0,0,13.2,103.78883,1.23267,325.0,325,2021-11-23 12:54:24,9419747
372997000,0,0,13.0,103.788,1.23367,324.0,324,2021-11-23 12:54:48,9419747
372997000,0,0,12.6,103.787,1.23517,325.0,323,2021-11-23 12:55:19,9419747
372997000,0,0,12.4,103.786,1.23667,324.0,323,2021-11-23 12:55:48,9419747
372997000,0,0,11.5,103.78183,1.24217,321.0,321,2021-11-23 12:57:54,9419747
372997000,0,0,11.4,103.78183,1.24233,321.0,321,2021-11-23 12:57:57,9419747
372997000,0,0,11.4,103.78167,1.2425,322.0,321,2021-11-23 12:58:01,9419747
372997000,0,0,10.4,103.77917,1.2455,322.0,320,2021-11-23 12:59:17,9419747
372997000,0,0,9.5,103.77583,1.24983,322.0,320,2021-11-23 13:01:17,9419747
372997000,0,0,10.0,103.77467,1.25133,321.0,320,2021-11-23 13:01:57,9419747
372997000,0,0,10.4,103.77233,1.25433,322.0,318,2021-11-23 13:03:17,9419747
372997000,0,0,10.5,103.7715,1.25533,317.0,316,2021-11-23 13:03:47,9419747
372997000,0,0,10.8,103.7705,1.2565,316.0,316,2021-11-23 13:04:17,9419747
372997000,0,0,10.5,103.76617,1.26083,315.0,316,2021-11-23 13:06:17,9419747
372997000,0,0,10.4,103.76517,1.26183,315.0,317,2021-11-23 13:06:47,9419747
372997000,0,0,9.9,103.76417,1.26283,315.0,317,2021-11-23 13:07:17,9419747
372997000,0,0,7.7,103.7595,1.26733,314.0,311,2021-11-23 13:09:57,9419747
372997000,0,0,6.8,103.75683,1.26983,311.0,307,2021-11-23 13:11:47,9419747
372997000,0,0,6.4,103.75383,1.27233,307.0,308,2021-11-23 13:13:57,9419747
372997000,0,0,4.9,103.75017,1.27517,309.0,308,2021-11-23 13:16:57,9419747
372997000,0,0,4.4,103.74867,1.27633,309.0,309,2021-11-23 13:18:17,9419747
372997000,0,127,4.3,103.74783,1.27717,319.0,322,2021-11-23 13:19:17,9419747
372997000,0,127,3.7,103.74717,1.27833,341.0,344,2021-11-23 13:20:28,9419747
372997000,0,0,2.4,103.74733,1.28,29.0,33,2021-11-23 13:22:31,9419747
372997000,0,0,2.4,103.7475,1.28017,25.0,34,2021-11-23 13:22:57,9419747
372997000,0,0,2.6,103.7475,1.2805,23.0,32,2021-11-23 13:23:28,9419747
372997000,0,0,2.8,103.74783,1.28117,26.0,31,2021-11-23 13:24:17,9419747
372997000,0,0,3.0,103.748,1.2815,26.0,31,2021-11-23 13:24:48,9419747
372997000,0,0,3.1,103.75017,1.28517,36.0,38,2021-11-23 13:29:17,9419747
372997000,0,0,2.4,103.7525,1.2865,72.0,72,2021-11-23 13:33:08,9419747
372997000,0,0,2.3,103.75367,1.28667,88.0,84,2021-11-23 13:34:57,9419747
372997000,0,0,2.1,103.754,1.28683,89.0,87,2021-11-23 13:35:28,9419747
372997000,0,0,0.5,103.75533,1.28667,128.0,81,2021-11-23 13:39:49,9419747
372997000,0,0,0.5,103.75533,1.28667,113.0,80,2021-11-23 13:40:17,9419747
372997000,0,0,0.6,103.75567,1.2865,117.0,79,2021-11-23 13:42:47,9419747
372997000,5,0,0.3,103.756,1.286,239.0,8,2021-11-23 13:49:38,9419747
372997000,5,0,0.2,103.75583,1.286,267.0,81,2021-11-23 13:50:28,9419747
372997000,5,0,0.0,103.756,1.286,100.0,82,2021-11-23 14:14:02,9419747
372997000,5,0,0.1,103.756,1.286,351.0,82,2021-11-23 16:05:02,9419747
372997000,5,0,0.1,103.756,1.286,269.0,82,2021-11-23 16:08:02,9419747
372997000,5,0,0.1,103.756,1.286,231.0,82,2021-11-23 16:38:02,9419747
372997000,5,0,0.1,103.756,1.286,116.0,82,2021-11-23 16:59:02,9419747
372997000,5,0,0.0,103.756,1.286,314.0,82,2021-11-23 17:17:02,9419747
372997000,5,0,0.1,103.756,1.286,7.0,82,2021-11-23 18:02:02,9419747
372997000,5,0,0.1,103.756,1.286,315.0,82,2021-11-23 18:05:01,9419747
372997000,5,0,0.2,103.756,1.286,273.0,82,2021-11-23 19:35:01,9419747
372997000,5,0,0.0,103.756,1.286,192.0,82,2021-11-23 19:44:01,9419747
372997000,5,0,0.1,103.756,1.286,247.0,82,2021-11-23 19:56:02,9419747
372997000,5,0,0.3,103.756,1.286,168.0,82,2021-11-23 23:29:02,9419747
372997000,5,0,0.2,103.756,1.286,336.0,82,2021-11-24 00:11:02,9419747
372997000,5,0,0.1,103.756,1.286,348.0,82,2021-11-24 00:29:02,9419747
372997000,5,0,0.1,103.756,1.286,5.0,8,2021-11-24 05:07:05,9419747
372997000,0,0,0.9,103.75583,1.28633,325.0,86,2021-11-24 05:09:15,9419747
372997000,0,127,0.7,103.7555,1.2865,288.0,98,2021-11-24 05:11:24,9419747
372997000,0,0,5.8,103.751,1.28617,236.0,239,2021-11-24 05:22:15,9419747
372997000,0,0,6.3,103.75033,1.28567,236.0,239,2021-11-24 05:22:44,9419747
372997000,0,0,6.6,103.74933,1.28517,234.0,239,2021-11-24 05:23:24,9419747
372997000,0,0,7.0,103.7485,1.2845,236.0,239,2021-11-24 05:23:55,9419747
372997000,0,0,7.1,103.74833,1.28433,236.0,238,2021-11-24 05:24:06,9419747
372997000,0,0,8.5,103.74717,1.27683,153.0,151,2021-11-24 05:28:16,9419747
372997000,0,0,9.5,103.74833,1.27467,150.0,148,2021-11-24 05:29:16,9419747
372997000,0,0,9.9,103.749,1.27367,145.0,145,2021-11-24 05:29:44,9419747
372997000,0,0,10.2,103.74983,1.2725,142.0,144,2021-11-24 05:30:15,9419747
372997000,0,0,10.5,103.75083,1.27133,141.0,141,2021-11-24 05:30:44,9419747
372997000,0,0,11.2,103.75267,1.269,141.0,140,2021-11-24 05:31:44,9419747
372997000,0,0,11.3,103.7555,1.26583,136.0,138,2021-11-24 05:33:04,9419747
372997000,0,0,11.5,103.757,1.26433,136.0,135,2021-11-24 05:33:44,9419747
372997000,0,0,11.6,103.7625,1.25917,129.0,129,2021-11-24 05:36:04,9419747
372997000,0,-127,10.7,103.76767,1.25533,122.0,121,2021-11-24 05:38:04,9419747
372997000,0,0,10.5,103.76883,1.25467,122.0,119,2021-11-24 05:38:34,9419747
372997000,0,0,10.5,103.76933,1.25433,119.0,120,2021-11-24 05:38:45,9419747
372997000,0,0,10.1,103.77067,1.25367,116.0,116,2021-11-24 05:39:15,9419747
372997000,0,0,9.8,103.77267,1.25267,113.0,115,2021-11-24 05:40:06,9419747
372997000,0,0,9.9,103.773,1.2525,115.0,114,2021-11-24 05:40:15,9419747
372997000,0,0,9.9,103.77433,1.25183,115.0,110,2021-11-24 05:40:45,9419747
372997000,0,0,9.5,103.77567,1.25133,112.0,108,2021-11-24 05:41:15,9419747
372997000,0,-127,9.2,103.77967,1.25017,106.0,98,2021-11-24 05:43:16,9419747
372997000,0,-127,8.9,103.78167,1.24983,99.0,91,2021-11-24 05:43:44,9419747
372997000,0,0,8.6,103.783,1.24967,98.0,89,2021-11-24 05:44:15,9419747
372997000,0,0,8.0,103.78533,1.2495,90.0,85,2021-11-24 05:45:15,9419747
372997000,0,0,7.7,103.78633,1.2495,89.0,84,2021-11-24 05:45:44,9419747
372997000,0,0,7.2,103.7885,1.24967,85.0,79,2021-11-24 05:46:44,9419747
372997000,0,0,7.3,103.7895,1.24983,86.0,80,2021-11-24 05:47:15,9419747
372997000,0,0,7.0,103.7905,1.24983,84.0,79,2021-11-24 05:47:44,9419747
372997000,0,0,6.8,103.79233,1.25017,79.0,75,2021-11-24 05:48:44,9419747
372997000,0,0,6.7,103.79483,1.2505,84.0,79,2021-11-24 05:50:04,9419747
372997000,0,0,6.5,103.79517,1.2505,83.0,79,2021-11-24 05:50:14,9419747
372997000,0,0,6.1,103.8005,1.24967,120.0,124,2021-11-24 05:53:18,9419747
372997000,0,0,6.0,103.80117,1.24933,121.0,127,2021-11-24 05:53:45,9419747
372997000,0,0,5.7,103.80733,1.24367,143.0,146,2021-11-24 05:58:44,9419747
372997000,0,0,4.7,103.80967,1.24067,146.0,154,2021-11-24 06:01:24,9419747
372997000,0,0,4.5,103.81017,1.23967,146.0,156,2021-11-24 06:02:14,9419747
372997000,0,0,4.4,103.81083,1.23883,149.0,158,2021-11-24 06:03:05,9419747
372997000,0,0,1.8,103.81183,1.237,145.0,167,2021-11-24 06:05:15,9419747
372997000,0,0,0.6,103.81233,1.23667,108.0,176,2021-11-24 06:07:45,9419747
372997000,0,0,0.4,103.81267,1.2365,127.0,183,2021-11-24 06:09:15,9419747
372997000,0,0,0.5,103.81283,1.2365,133.0,190,2021-11-24 06:10:04,9419747
372997000,0,0,0.8,103.813,1.23633,121.0,199,2021-11-24 06:11:46,9419747
372997000,0,0,0.7,103.81317,1.23617,124.0,200,2021-11-24 06:12:14,9419747
372997000,1,0,0.9,103.81333,1.23617,117.0,2,2021-11-24 06:13:14,9419747
372997000,1,0,0.7,103.81333,1.236,115.0,2,2021-11-24 06:13:45,9419747
372997000,1,127,0.4,103.81383,1.23567,134.0,2,2021-11-24 06:17:44,9419747
372997000,1,127,0.5,103.814,1.23567,122.0,2,2021-11-24 06:18:44,9419747
372997000,1,127,0.1,103.814,1.2355,226.0,2,2021-11-24 06:20:14,9419747
372997000,1,0,0.2,103.814,1.2355,246.0,2,2021-11-24 06:21:55,9419747
372997000,1,0,0.3,103.81383,1.2355,253.0,2,2021-11-24 06:23:14,9419747
372997000,1,0,0.3,103.81367,1.23533,264.0,3,2021-11-24 06:24:17,9419747
372997000,1,0,0.3,103.81367,1.23533,261.0,3,2021-11-24 06:24:25,9419747
372997000,1,0,0.1,103.81367,1.23533,262.0,3,2021-11-24 06:25:17,9419747
372997000,1,0,0.1,103.8135,1.23533,193.0,3,2021-11-24 06:28:17,9419747
372997000,1,0,0.1,103.8135,1.23533,236.0,3,2021-11-24 06:28:46,9419747
372997000,1,0,0.1,103.81367,1.23533,154.0,3,2021-11-24 06:30:56,9419747
372997000,1,0,0.1,103.81367,1.23533,224.0,3,2021-11-24 06:34:45,9419747
372997000,1,0,0.1,103.81367,1.23533,25.0,3,2021-11-24 06:35:16,9419747
372997000,1,0,0.1,103.81367,1.23533,339.0,3,2021-11-24 06:37:45,9419747
372997000,1,0,0.2,103.81367,1.23533,344.0,3,2021-11-24 06:38:16,9419747
372997000,1,0,0.4,103.81367,1.2355,33.0,3,2021-11-24 06:39:16,9419747
372997000,1,0,0.2,103.81367,1.2355,346.0,3,2021-11-24 06:41:16,9419747
372997000,1,0,0.1,103.81367,1.2355,354.0,3,2021-11-24 06:41:45,9419747
372997000,1,0,0.2,103.81367,1.23567,5.0,3,2021-11-24 06:42:16,9419747
372997000,1,0,0.1,103.81367,1.23567,342.0,3,2021-11-24 06:43:05,9419747
372997000,1,0,0.2,103.81367,1.23567,16.0,3,2021-11-24 06:44:16,9419747
372997000,1,0,0.1,103.81367,1.23567,303.0,3,2021-11-24 06:44:46,9419747
372997000,1,0,0.1,103.81367,1.23567,43.0,3,2021-11-24 06:46:16,9419747
372997000,1,0,0.1,103.81367,1.23583,70.0,3,2021-11-24 06:47:05,9419747
372997000,1,0,0.2,103.81367,1.23583,82.0,3,2021-11-24 06:47:46,9419747
372997000,1,0,0.1,103.81367,1.23583,231.0,3,2021-11-24 06:48:16,9419747
372997000,1,0,0.1,103.81367,1.23583,10.0,3,2021-11-24 06:48:46,9419747
372997000,1,0,0.0,103.81367,1.23583,18.0,3,2021-11-24 06:52:16,9419747
