MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
533000522,0,0,12.6,103.84128,1.20737,267.6,271,2021-11-07 14:05:24,9438080
533000522,0,0,9.4,103.82287,1.20831,275.6,280,2021-11-07 14:11:25,9438080
533000522,0,0,8.9,103.82028,1.20871,282.6,289,2021-11-07 14:12:25,9438080
533000522,0,0,8.6,103.81798,1.20934,285.5,290,2021-11-07 14:13:25,9438080
533000522,0,0,8.0,103.80958,1.21198,290.5,295,2021-11-07 14:17:15,9438080
533000522,0,0,9.1,103.79739,1.21929,314.3,320,2021-11-07 14:23:45,9438080
533000522,0,0,9.4,103.79615,1.22055,315.0,320,2021-11-07 14:24:25,9438080
533000522,0,0,6.3,103.78743,1.23017,325.6,331,2021-11-07 14:30:35,9438080
533000522,0,0,6.0,103.78475,1.23429,325.9,330,2021-11-07 14:33:26,9438080
533000522,0,0,6.0,103.78382,1.2357,326.5,329,2021-11-07 14:34:26,9438080
533000522,0,0,6.0,103.78195,1.23849,325.6,331,2021-11-07 14:36:26,9438080
533000522,0,0,6.0,103.78016,1.24127,327.5,330,2021-11-07 14:38:25,9438080
533000522,0,0,6.0,103.77937,1.24248,325.2,330,2021-11-07 14:39:17,9438080
533000522,0,0,6.0,103.77814,1.24435,324.5,331,2021-11-07 14:40:58,9438080
533000522,0,0,6.0,103.7774,1.24547,328.8,335,2021-11-07 14:41:25,9438080
533000522,0,0,6.0,103.77667,1.24669,328.3,336,2021-11-07 14:42:15,9438080
533000522,0,0,6.0,103.77653,1.24693,330.0,336,2021-11-07 14:42:25,9438080
533000522,0,0,6.0,103.77556,1.24863,328.8,335,2021-11-07 14:43:35,9438080
533000522,0,0,6.1,103.77279,1.25394,333.3,335,2021-11-07 14:47:05,9438080
533000522,0,0,6.1,103.77243,1.25468,333.9,335,2021-11-07 14:47:35,9438080
533000522,0,0,6.0,103.76829,1.26135,322.7,317,2021-11-07 14:52:15,9438080
533000522,0,0,5.9,103.76713,1.26257,314.2,315,2021-11-07 14:53:15,9438080
533000522,0,0,6.0,103.76594,1.26374,314.6,315,2021-11-07 14:54:15,9438080
533000522,0,0,6.0,103.76477,1.26493,313.5,309,2021-11-07 14:55:15,9438080
533000522,0,0,5.9,103.76417,1.26546,309.4,305,2021-11-07 14:55:45,9438080
533000522,0,0,5.9,103.76346,1.26598,306.1,304,2021-11-07 14:56:15,9438080
533000522,0,0,5.9,103.76323,1.26614,305.1,304,2021-11-07 14:56:25,9438080
533000522,0,0,5.9,103.76209,1.2669,303.7,305,2021-11-07 14:57:15,9438080
533000522,0,0,5.9,103.76191,1.26702,304.1,305,2021-11-07 14:57:25,9438080
533000522,0,0,5.9,103.75919,1.26893,309.0,3,2021-11-07 14:59:25,9438080
533000522,0,0,5.8,103.7546,1.27181,304.0,3,2021-11-07 15:02:45,9438080
