MMSI,Status,turn,SOG,LON,LAT,COG,Heading,BaseDateTi,IMO
636017867,0,-3,8.3,103.60963,1.20882,101.4,100,2021-11-23 18:24:25,9762340
636017867,0,2,8.6,103.61162,1.20838,101.4,99,2021-11-23 18:25:15,9762340
636017867,0,1,8.8,103.61284,1.20814,101.4,100,2021-11-23 18:25:45,9762340
636017867,0,-2,9.0,103.61406,1.2079,101.3,100,2021-11-23 18:26:15,9762340
636017867,0,0,9.2,103.61531,1.20762,101.3,100,2021-11-23 18:26:45,9762340
636017867,0,1,9.4,103.61659,1.20736,101.2,100,2021-11-23 18:27:14,9762340
636017867,0,-3,9.6,103.61794,1.20713,101.0,99,2021-11-23 18:27:45,9762340
636017867,0,4,9.7,103.61917,1.2069,100.8,100,2021-11-23 18:28:14,9762340
636017867,0,-3,9.9,103.62055,1.20661,100.6,99,2021-11-23 18:28:45,9762340
636017867,0,4,10.0,103.62194,1.20637,100.6,100,2021-11-23 18:29:14,9762340
636017867,0,-3,10.1,103.62329,1.20615,100.6,100,2021-11-23 18:29:45,9762340
636017867,0,0,10.3,103.62607,1.2056,100.6,100,2021-11-23 18:30:45,9762340
636017867,0,-2,10.4,103.62749,1.20534,100.5,99,2021-11-23 18:31:14,9762340
636017867,0,0,10.4,103.62889,1.2051,100.4,99,2021-11-23 18:31:45,9762340
636017867,0,3,10.3,103.63031,1.20484,100.5,100,2021-11-23 18:32:14,9762340
636017867,0,-3,10.3,103.63174,1.20455,100.4,100,2021-11-23 18:32:45,9762340
636017867,0,-9,10.2,103.63312,1.2043,99.6,98,2021-11-23 18:33:14,9762340
636017867,0,-8,10.0,103.63544,1.20399,97.0,94,2021-11-23 18:34:27,9762340
636017867,0,-6,9.8,103.63853,1.20364,96.3,94,2021-11-23 18:35:14,9762340
636017867,0,-7,9.6,103.64123,1.20344,94.0,91,2021-11-23 18:36:14,9762340
636017867,0,-8,9.5,103.64255,1.20334,93.0,90,2021-11-23 18:36:45,9762340
636017867,0,-10,9.4,103.64384,1.2033,91.4,88,2021-11-23 18:37:15,9762340
636017867,0,4,9.0,103.64896,1.20339,88.5,85,2021-11-23 18:39:14,9762340
636017867,0,-4,9.0,103.65023,1.20342,88.2,85,2021-11-23 18:39:45,9762340
636017867,0,-4,8.9,103.6527,1.20353,87.7,84,2021-11-23 18:40:45,9762340
636017867,0,1,9.3,103.66272,1.20547,71.6,70,2021-11-23 18:44:44,9762340
636017867,0,-4,9.4,103.66396,1.20589,70.9,69,2021-11-23 18:45:14,9762340
636017867,0,-2,9.8,103.67018,1.20818,70.0,70,2021-11-23 18:47:44,9762340
636017867,0,2,10.0,103.67283,1.20913,70.2,70,2021-11-23 18:48:44,9762340
636017867,0,0,10.1,103.67545,1.21004,70.3,70,2021-11-23 18:49:44,9762340
636017867,0,-9,10.1,103.68198,1.21266,66.2,64,2021-11-23 18:52:13,9762340
636017867,0,-12,10.1,103.6833,1.2133,63.6,61,2021-11-23 18:52:44,9762340
636017867,0,-1,9.7,103.69578,1.22027,57.3,55,2021-11-23 18:57:55,9762340
636017867,0,-11,9.6,103.69799,1.22183,52.8,50,2021-11-23 18:58:55,9762340
