Label,SOG,LON,LAT,length,angle_COG,time_difference,velocity(m/s),count,N1_Area,V_Area
1,0.1,103.76775,1.17973,5.368161281,-2,130,0.041293548,1,0.00000172,6.196289063
1,0.1,103.76773,1.17975,3.144734149,-40,130,0.024190263,2,0.00000316,9.477539063
1,0.1,103.76772,1.17975,1.111713559,-8,19,0.05851124,10,0.00000185,2.32421875
1,0.1,103.76772,1.17972,1.111949266,-9,52,0.02138364,2,0.00000111,4.6484375
1,0.1,103.76775,1.17968,5.559322123,-2,120,0.046327684,2,0.00000338,8.833984375
1,0.1,103.76777,1.17965,3.144734193,2,39,0.08063421,2,0.00000721,388.4960938
1,0.1,103.76777,1.17963,2.223898533,9,60,0.037064976,8,0.0000039,113.9912109
1,0,103.76777,1.17962,1.111949266,86,60,0.018532488,2,0.0000048,142.2060547
1,0,103.76773,1.17963,2.223427213,-82,60,0.03705712,2,0.00000671,16.046875
1,0.1,103.76775,1.17962,3.335847799,-4,119,0.028032334,1,0.00000172,4.415527344
1,0.1,103.76777,1.17958,3.144734233,2,50,0.062894685,4,0.0000048,119.034668
1,0.1,103.76777,1.17957,3.335847799,4,91,0.036657668,1,0.00000332,59.14404297
1,0.1,103.76777,1.17955,2.223898533,7,69,0.032230414,11,0.00000492,61.99755859
1,0.1,103.76777,1.17952,1.111949266,4,51,0.021802927,5,0.00000138,15.80859375
1,0.1,103.76777,1.17948,4.447797066,2,69,0.064460827,5,0.0000016,2.788574219
1,0.1,103.76777,1.17942,3.335847799,-5,109,0.030604108,3,0.00000222,9.53125
1,0.1,103.76777,1.1794,4.710187342,-2,80,0.058877342,4,0.00000369,22.62646484
1,0.1,103.76778,1.17938,9.518724498,-8,180,0.052881803,1,0.00000441,7.76953125
1,0.2,103.7678,1.17932,11.48023275,2,161,0.071305794,10,0.00000164,3.718261719
1,0.2,103.7678,1.17928,11.48023278,1,141,0.081420091,7,0.00000172,3.718261719
1,0.2,103.76782,1.17922,9.256334248,8,140,0.066116673,1,0.00000231,16.73828125
1,0.1,103.76782,1.1792,5.559746332,4,80,0.069496829,1,0.00000338,42.72460938
1,0.1,103.76782,1.17917,3.335847799,2,51,0.06540878,3,0.00000318,67.11083984
1,0.1,103.76782,1.17915,4.447797066,3,39,0.114046079,4,0.00000295,76.04980469
1,0.1,103.76782,1.17913,2.223898533,1,40,0.055597463,4,0.00000231,72.07324219
1,0.1,103.76782,1.17912,3.335847799,2,71,0.046983772,3,0.00000209,86.48730469
1,0.1,103.76782,1.1791,5.368633049,7,149,0.036031094,9,0.00000287,140.1162109
1,0.1,103.7678,1.17917,5.559746332,3.7,100,0.055597463,1,0.00000185,3.71875
1,0.1,103.7678,1.17922,2.223898533,-0.2,40,0.055597463,13,0.00000185,3.717773438
1,0,103.76782,1.17932,2.485972813,150.8,38,0.065420337,7,0.00000234,5.112792969
1,0.1,103.76782,1.17925,2.223898533,-3,40,0.055597463,3,0.00000234,8.058105469
1,0.1,103.76782,1.17927,2.223898533,-3.1,50,0.044477971,6,0.00000154,2.7890625
1,0.1,103.76782,1.17928,1.111949266,-4,41,0.027120714,3,0.00000205,3.71875
1,0.1,103.76782,1.1793,2.223898533,-1,50,0.044477971,4,0.00000431,7.591796875
1,0,103.76778,1.17933,2.223427452,2,32,0.069482108,6,0.00000138,2.788085938
1,0,103.76778,1.17935,2.223898533,7,60,0.037064976,9,0.00000185,4.338378906
1,0,103.7678,1.17935,2.223427436,-8.6,50,0.044468549,6,0.00000377,10.13916016
1,0.1,103.76782,1.17933,2.223427453,9,39,0.05701096,2,0.00000338,7.002929688
1,0.1,103.7678,1.17915,5.559275395,-2,100,0.055592754,1,0.00000246,4.958007813
1,0.1,103.76778,1.17915,4.447326128,-3,41,0.108471369,1,0.00000185,3.718261719
1,0.1,103.76778,1.17913,2.223898533,-1,19,0.117047291,3,0.00000138,2.7890625
1,0.1,103.76778,1.17912,1.111949266,-11,50,0.022238985,2,0.00000185,3.252929688
1,0,103.76782,1.17908,2.223427653,-27,51,0.043596621,5,0.000312012,2616.75
1,0.1,103.76777,1.17928,3.796265739,0,50,0.075925315,1,0.00000226,4.803222656
1,0.1,103.76777,1.1793,4.447797066,1,31,0.143477325,1,0.00000164,3.71875
1,0.1,103.76777,1.1795,2.223898533,0.8,40,0.055597463,2,0.00000197,8.678710938
1,0,103.76775,1.17955,2.223427276,-3,20,0.111171364,4,0.00000281,5.88671875
1,0.1,103.76775,1.17953,2.223898533,-8,60,0.037064976,2,0.00000222,4.18359375
1,0.1,103.76775,1.17952,1.111949266,1,50,0.022238985,3,0.00000193,3.71875
1,0.1,103.76775,1.1795,4.447797066,-6,100,0.044477971,1,0.00000246,4.958007813
1,0.1,103.76775,1.17945,3.335847799,-4,60,0.055597463,2,0.0000052,42.7265625
1,0,103.76777,1.1792,1.111713779,-1,80,0.013896422,4,0.00000185,3.9765625
1,0.1,103.76775,1.17915,2.223898533,-4,19,0.117047291,4,0.0000064,35.82910156
1,0.1,103.76775,1.17913,2.223898533,-2,29,0.076686156,3,0.00000738,36.88964844
1,0,103.76778,1.17905,1.111713838,-2,60,0.018528564,4,0.00000226,4.18359375
1,0,103.76778,1.17903,2.223898533,-1,20,0.111194927,8,0.00000144,4.182617188
1,0,103.76775,1.17907,2.223427659,9,20,0.111171383,11,0.00000369,7.384277344
1,0,103.76773,1.17907,2.223427661,12,40,0.055585692,6,0.00000825,45.32421875
1,0,103.76773,1.17905,3.335612371,13,70,0.047651605,1,0.00000197,4.415039063
1,0,103.76772,1.17905,1.111713838,-15,149,0.007461167,4,0.00000446,21.65039063
1,0,103.76772,1.17903,2.223898533,2,39,0.057023039,16,0.00000461,9.333007813
1,0,103.76772,1.17902,1.111949266,6,20,0.055597463,16,0.00000615,13.77197266
1,0,103.7677,1.179,3.14473456,25,91,0.034557523,6,0.00000738,18.56738281
1,0,103.76768,1.179,2.223427717,-10,100,0.022234277,2,0.00000508,12.85546875
1,0,103.76768,1.17898,2.223898533,-5,71,0.031322515,4,0.00000231,15.02734375
1,0.1,103.76768,1.17897,3.335847799,-6,90,0.037064976,1,0.0000145,8.697753906
1,0.1,103.76768,1.17895,4.710187422,-4,101,0.046635519,1,0.0000105,31.56689453
1,0.1,103.76767,1.17893,2.486288889,-3,81,0.030694925,5,0.0000114,32.50732422
1,0.1,103.76767,1.1789,3.335847799,-2,91,0.036657668,2,0.0000156,33.00341797
1,0.1,103.76767,1.17888,2.223898533,-1,49,0.045385684,2,0.00000969,21.07714844
1,0.1,103.76767,1.17887,1.111949266,-2,20,0.055597463,2,0.0000119,22.92773438
1,0.1,103.76767,1.17885,2.223898533,2,60,0.037064976,3,0.0000175,32.35253906
1,0.1,103.76767,1.17883,2.223898533,1,40,0.055597463,2,0.000006,20.81347656
1,0.1,103.76767,1.17882,1.111949266,-1,29,0.038343078,2,0.0000111,76.87109375
1,0.1,103.76765,1.1788,3.144734673,3,31,0.101443054,3,0.0000191,46.92871094
1,0.1,103.76765,1.17878,2.223898533,-1,20,0.111194927,2,0.00000692,23.31982422
1,0.1,103.76765,1.17877,1.111949266,5,49,0.022692842,2,0.0000128,27.37304688
1,0.1,103.76765,1.17875,2.223898533,0,40,0.055597463,3,0.00000246,38.07568359
1,0.1,103.76765,1.17873,4.709871775,2,51,0.092350427,1,0.0000162,282.0976563
1,0.1,103.76763,1.17872,2.485973242,1,50,0.049719465,3,0.0000316,64.28417969
1,0.1,103.76763,1.1787,2.223898533,-3,31,0.071738662,5,0.00000185,20.45849609
1,0.1,103.76763,1.17868,2.223898533,0,21,0.10589993,2,0.0000096,160.6035156
1,0.1,103.76762,1.17867,1.572367375,2,50,0.031447348,3,0.0000238,39.05761719
1,0.1,103.76762,1.17865,2.223898533,-1,29,0.076686156,3,0.00000872,1114.483398
1,0.1,103.7676,1.17863,3.144734769,3,60,0.052412246,2,0.0000226,43.93359375
1,0.1,103.7676,1.17862,1.111949266,-4,40,0.027798732,2,0.00000172,59.66357422
1,0.1,103.76758,1.1786,5.36863332,1,69,0.07780628,1,0.000021,64.0390625
1,0.1,103.76758,1.17858,2.223898533,3,49,0.045385684,2,0.00000138,10.69384766
1,0.1,103.76758,1.17857,2.223663295,2,51,0.043601241,1,0.000895389,972.7675781
1,0.1,103.76757,1.17857,3.335612561,3,60,0.055593543,1,0.0000016,12.55175781
1,0.1,103.76757,1.17855,4.447326609,2,49,0.090761768,1,0.000226686,6335.886719
1,0.1,103.76755,1.17855,6.232357235,0,109,0.057177589,1,0.0000235,51.25292969
1,0.1,103.76753,1.17852,5.120643208,9,101,0.050699438,1,0.001358411,584.7685547
1,0.1,103.76752,1.17852,1.111714048,1,31,0.035861743,2,0.000053,52.84863281
1,0.1,103.7675,1.1785,6.289469697,3,100,0.062894697,1,0.0000246,68.14355469
1,0.1,103.76748,1.17848,3.144734854,-4,39,0.080634227,2,0.0000224,1235.896484
1,0.1,103.76745,1.17847,3.515622945,-1,60,0.058593716,4,0.0000276,71.26757813
1,0.1,103.76743,1.17845,3.144734871,2,29,0.108439133,3,0.00000283,92.640625
1,0.1,103.76742,1.17845,4.256448961,-1,50,0.085128979,1,0.0000229,50.83203125
1,0.1,103.7674,1.17843,3.144734883,1,49,0.064178263,2,0.000002,32.37988281
1,0.1,103.76738,1.17842,2.485973455,1,30,0.082865782,3,0.0000327,61.71875
1,0.1,103.76738,1.1784,3.335612631,1,19,0.17555856,1,0.0000159,646.6982422
1,0.1,103.76737,1.1784,1.111714098,-1,20,0.055585705,4,0.00000169,15.18359375
1,0.1,103.76735,1.17838,3.144734911,-3,20,0.157236746,3,0.00000222,58.87353516
1,0.1,103.76733,1.17837,4.972262483,-1,70,0.071032321,1,0.0000299,61.71191406
1,0.2,103.76732,1.17835,5.631023931,-4,50,0.112620479,1,0.0000138,58.87597656
1,0.2,103.7673,1.17833,3.144734938,0,20,0.157236747,3,0.00000123,15.18457031
1,0.2,103.7673,1.17832,3.335377526,-1,19,0.175546186,1,0.00000255,240.3154297
1,0.2,103.76728,1.17832,2.22342826,0,20,0.111171413,2,0.0000236,67.01269531
1,0.2,103.76728,1.1783,4.710187538,-1,40,0.117754688,1,0.00000231,18.59521484
1,0.2,103.76727,1.17828,2.486289005,-3,40,0.062157225,2,0.00000554,341
1,0.2,103.76725,1.17827,2.485973562,0,20,0.124298678,2,0.0000339,70.109375
1,0.2,103.76723,1.17823,6.544945527,-2,70,0.093499222,1,0.00000262,54.41357422
1,0.2,103.76722,1.17822,1.572367502,-3,41,0.038350427,2,0.0000331,52.72460938
1,0.2,103.76722,1.1782,2.223898533,0,19,0.117047291,2,0.0000114,594.0800781
1,0.2,103.7672,1.17818,10.60360211,0,80,0.132545026,1,0.0000295,109.8178711
1,0.2,103.76717,1.17812,7.458867091,-2,81,0.092084779,2,0.0000487,108.8984375
1,0.2,103.76717,1.1781,2.223898533,-2,20,0.111194927,2,0.0000309,1314.296875
1,0.2,103.76715,1.17807,7.153664455,1,51,0.14026793,1,0.00000246,81.92480469
1,0.2,103.76713,1.17805,5.36863363,0,30,0.178954454,1,0.0000366,90.42578125
1,0.2,103.76713,1.17803,2.223898533,-1,20,0.111194927,2,0.00000138,10.69335938
1,0.2,103.76713,1.17802,2.223663514,0,19,0.117034922,1,0.001374572,1024.323242
1,0.2,103.76712,1.17802,6.084292362,0,51,0.11929985,1,0.0000564,50.84179688
1,0.2,103.7671,1.17798,6.08452738,-1,60,0.10140879,1,0.0000347,96.29248047
1,0.2,103.7671,1.17797,6.084527398,-1,40,0.152113185,1,0.00000431,137.3364258
1,0.2,103.76708,1.17793,8.488796157,-1,70,0.121268517,1,0.0000367,130.7988281
1,0.2,103.76707,1.1779,5.740116559,0,60,0.095668609,1,0.0000386,79.81884766
1,0.2,103.76707,1.17788,3.335847799,0,20,0.16679239,1,0.00000138,28.59570313
1,0.2,103.76707,1.17787,1.111949266,-1,20,0.055597463,2,0.001832855,1923.574219
1,0.2,103.76705,1.17785,9.132590774,0,60,0.152209846,1,0.0000573,129.8173828
1,0.2,103.76703,1.1778,5.987855564,0,60,0.099797593,2,0.0000495,121.8623047
1,0.2,103.76703,1.17778,3.796266162,-1,40,0.094906654,1,0.00000318,132.2734375
1,0.2,103.76702,1.17777,3.796266162,1,41,0.092591858,1,0.0000593,111.9682617
1,0.2,103.76702,1.17775,4.447797066,0,20,0.222389853,1,0.00000308,37.19726563
1,0.2,103.76702,1.17773,2.223898533,1,19,0.117047291,2,0.000231773,1673.871094
1,0.2,103.767,1.17768,8.47382959,1,60,0.141230493,1,0.000193828,704.4204102
1,0.2,103.76698,1.17767,6.933771056,1,41,0.169116367,1,0.0000801,242.3183594
1,0.2,103.76698,1.17763,7.96401513,1,60,0.132733585,1,0.00000267,217.6748047
1,0.3,103.76697,1.1776,7.525147643,1,60,0.125419127,1,0.000286127,1792.522461
1,0.3,103.76695,1.17757,7.153664958,1,60,0.119227749,1,0.0000048,241.0019531
1,0.3,103.76693,1.17755,6.660953452,1,60,0.111015891,1,0.0000928,171.7246094
1,0.3,103.76692,1.17752,6.660953481,1,41,0.16246228,1,0.00000234,127.230957
1,0.3,103.7669,1.1775,5.368633939,0,19,0.282559681,1,0.000116912,212.4394531
1,0.3,103.7669,1.17748,3.335847799,1,19,0.175570937,1,0.00000231,19.68261719
1,0.3,103.7669,1.17747,6.671273006,-1,41,0.162713976,1,0.00022644,1098.217773
1,0.3,103.76687,1.17743,5.55932374,2,41,0.135593262,2,0.0000537,102.5664063
1,0.3,103.76687,1.17742,4.256684729,0,19,0.224036038,1,0.000249946,609.3212891
1,0.3,103.76685,1.1774,11.61281138,1,60,0.193546856,1,0.0000799,234.8466797
1,0.3,103.76682,1.17733,10.95405016,1,60,0.182567503,1,0.000355413,1303.936523
1,0.3,103.7668,1.17732,12.0506414,0,60,0.200844023,1,0.000101837,261.7324219
1,0.4,103.76675,1.17725,11.7885657,1,60,0.196476095,1,0.000231187,421.2724609
1,0.4,103.76675,1.17723,28.74636355,1,129,0.222840028,1,0.000575823,1536.466309
1,0.5,103.76662,1.17703,38.34156649,3,171,0.224219687,1,0.000744854,2223.495117
1,0.5,103.76655,1.17695,14.96383721,3,60,0.249397287,1,0.00036612,910.3999023
1,0.5,103.76653,1.17693,4.717103597,0,19,0.24826861,1,0.000272959,225.0361328
1,0.5,103.76652,1.17692,4.717103615,0,21,0.224623982,1,0.0000332,178.5693359
1,0.5,103.7665,1.1769,12.7094034,1,50,0.254188068,1,0.000200751,362.6591797
1,0.5,103.76645,1.17683,20.68265938,3,89,0.232389431,1,0.001136031,1892.1875
1,0.5,103.76637,1.17677,14.26272756,4,60,0.237712126,1,0.000108913,419.6318359
1,0.5,103.76635,1.17675,19.17915495,1,70,0.273987928,1,0.000528302,1516.993164
1,0.5,103.76623,1.17667,23.89625886,7,91,0.262596251,1,0.000204781,699.9638672
1,0.5,103.76618,1.17662,14.89308986,4,60,0.248218164,1,0.001496681,1631.766602
1,0.5,103.76612,1.1766,19.461124,4,80,0.24326405,1,0.000157678,528.375
1,0.5,103.76602,1.17655,14.65330355,6,60,0.244221726,1,0.0000861,503.1806641
1,0.5,103.766,1.17655,25.14230264,2,119,0.211279854,1,0.00014173,467.0722656
1,0.4,103.7658,1.1765,36.25945123,14,203,0.178617986,1,0.000158686,561.6796875
1,0.4,103.76568,1.1765,22.5081275,6,121,0.186017583,1,0.0000582,165.4941406
1,0.3,103.7656,1.17652,11.39097893,3,38,0.299762603,1,0.000025,60.33007813
1,0.3,103.76558,1.17652,16.67572271,0,100,0.166757227,1,0.0000507,146.078125
1,0.3,103.76545,1.17652,16.93826783,0,110,0.153984253,1,0.0000749,331.4716797
1,0.3,103.76543,1.17653,13.60312324,0,90,0.151145814,1,0.00006,155.0810547
1,0.3,103.76533,1.17653,27.79287108,-3,180,0.154404839,1,0.000108221,771.1923828
1,0.3,103.76518,1.17653,25.5694414,-3,170,0.150408479,1,0.000638505,948.5517578
1,0.3,103.7651,1.17653,17.85667945,-2,118,0.151327792,1,0.000294742,613.5864258
1,0.3,103.76502,1.17652,18.96839433,-2,118,0.160749104,1,0.000337046,850.8154297
1,0.3,103.76493,1.17652,21.1225821,-1,120,0.176021517,1,0.00031874,763.0844727
1,0.3,103.76483,1.17652,13.6034378,2,72,0.188936636,1,0.000467956,739.5683594
1,0.3,103.76482,1.1765,10.26829331,0,60,0.171138222,1,0.000557364,648.0112305
1,0.4,103.76475,1.1765,52.59680751,3,290,0.181368302,1,0.000158491,1052.650391
1,0.4,103.76435,1.17655,48.82340845,19,271,0.180160179,1,0.000039,186.6723633
1,0.3,103.76432,1.17657,14.5554802,2,79,0.184246585,1,0.0000467,183.3666992
1,0.3,103.76423,1.1766,26.96192579,4,183,0.147332928,1,0.000380026,742.8798828
1,0.3,103.7641,1.17667,24.27689019,8,159,0.152684844,1,0.000222502,788.4316406
1,0.3,103.76405,1.17672,10.0852692,3,38,0.265401821,1,0.000079,685.4550781
1,0.3,103.76403,1.17672,16.46149695,1,120,0.137179141,1,0.000189213,634.6416016
1,0.2,103.76393,1.1768,22.0999069,3,168,0.131547065,1,0.000832661,1197.748047
1,0.2,103.76388,1.17685,7.861839484,2,72,0.109192215,2,0.000310535,1240.012695
1,0.2,103.76382,1.1769,15.16623725,-1,168,0.090275222,1,0.001307448,1813.840332
1,0.2,103.76377,1.17693,17.92908976,-2,249,0.072004377,1,0.000356644,1213.570313
1,0.1,103.76368,1.17698,24.83476814,0,351,0.070754325,1,0.001337722,1548.239258
1,0.2,103.7636,1.17707,16.90401988,3,251,0.067346693,1,0.000498928,1183.875977
1,0.2,103.76357,1.17708,8.488202968,2,80,0.106102537,1,0.000312586,816.921875
1,0.2,103.76355,1.17712,9.689681863,-1,80,0.121121023,1,0.000359146,765.1757813
1,0.2,103.76352,1.17715,6.940532621,1,83,0.083620875,1,0.000393963,2092.647461
1,0.2,103.7635,1.17715,14.80237154,0,109,0.135801574,1,0.000268406,684.5742188
1,0.3,103.76342,1.17723,22.14295472,-3,128,0.172991834,1,0.002082062,2652.152344
1,0.3,103.76335,1.17728,13.57261657,-2,80,0.169657707,1,0.000251054,1492.56543
1,0.3,103.76332,1.1773,13.57261641,1,80,0.169657705,1,0.000155801,870.5327148
1,0.4,103.76325,1.17735,14.28111544,-1,104,0.137318418,1,0.000299049,866.4814453
1,0.4,103.76322,1.17738,11.00657417,-1,60,0.183442903,1,0.00000323,533.5644531
1,0.4,103.76318,1.17742,7.401185427,2,16,0.462574089,1,0.000096,1653.801758
1,0.4,103.76317,1.17742,15.34977973,-1,79,0.194301009,1,0.000291665,707.0390625
1,0.4,103.76307,1.1775,35.59516264,2,201,0.177090361,1,0.000427857,2124.657227
1,0.3,103.76292,1.17762,25.36602695,4,160,0.158537668,1,0.000359105,1196.67627
1,0.3,103.7629,1.17765,6.232358351,1,39,0.15980406,1,0.0000375,284.8500977
1,0.3,103.76288,1.17765,10.08526708,0,70,0.144075244,1,0.001793556,1058.469727
1,0.2,103.76283,1.1777,12.57894122,1,110,0.114354011,1,0.000177654,595.0771484
1,0.2,103.7628,1.17773,6.94100147,2,60,0.115683358,1,0.000211673,923.6499023
1,0.2,103.7628,1.17775,6.232502268,1,70,0.089035747,1,0.0000138,79.11865234
1,0.1,103.76277,1.17777,8.017533226,1,110,0.072886666,1,0.000177624,426.7548828
1,0.1,103.76275,1.1778,4.008929491,4,60,0.066815492,2,0.00000477,40.875
1,0.1,103.76275,1.17782,2.223898533,3,60,0.037064976,2,0.00000283,11.69824219
1,0,103.76273,1.17782,2.223428657,9,81,0.027449737,2,0.00074352,2982.164063
1,0,103.76273,1.17783,6.083897012,58.1,208,0.029249505,1,0.0000422,587.3818359
1,0.1,103.76277,1.17785,4.971947746,0.9,191,0.02603114,2,0.0000553,60.26367188
1,0.1,103.76278,1.17785,4.256449527,1.7,143,0.029765381,1,0.0000082,27.11230469
1,0.1,103.7628,1.17787,5.630709058,-9.3,120,0.046922575,1,0.000015,52.6640625
1,0.1,103.76282,1.17788,4.972262925,-6.6,120,0.041435524,1,0.0000217,82.22558594
1,0.1,103.76283,1.1779,8.045283517,-1.6,147,0.05472982,1,0.0000132,76.70507813
1,0.1,103.76287,1.17793,7.782892974,-5.8,97,0.08023601,1,0.0000681,477.6240234
1,0.1,103.76287,1.17795,4.447797066,-0.9,70,0.063539958,1,0.00000308,25.10742188
1,0.1,103.76287,1.17797,3.796266104,-11.3,109,0.034828129,1,0.0000105,26.54003906
1,0.1,103.76288,1.17798,1.572367572,-20.4,60,0.026206126,2,0.003871078,4326.320313
1,0.1,103.76287,1.178,2.486289058,-14,60,0.041438151,2,0.000004,128.7543945
1,0.1,103.76285,1.17805,8.21128398,-22,120,0.068427367,1,0.001064592,2742.673828
1,0.1,103.76283,1.17805,4.709717521,-2,59,0.079825721,1,0.0000422,84.61328125
1,0.1,103.76282,1.17807,6.495218404,-4,120,0.05412682,1,0.00000935,52.14453125
1,0.1,103.7628,1.1781,7.153664427,-3,122,0.058636594,1,0.00000563,88.125
1,0.1,103.76278,1.17812,4.256449278,-1,60,0.070940821,1,0.00000385,19.36816406
1,0.1,103.76277,1.17812,3.59768788,1,60,0.059961465,1,0.00000626,32.06640625
1,0.1,103.76275,1.17813,2.48597367,-2,60,0.041432895,2,0.00000692,33.94580078
1,0.1,103.76272,1.17817,10.14309528,0,171,0.059316347,1,0.00000954,24.61621094
1,0.1,103.76268,1.17818,7.070061064,-3,169,0.041834681,1,0.000011,22.23632813
1,0,103.76267,1.1782,2.486289023,1,118,0.021070246,4,0.00000615,24.91503906
1,0.1,103.76268,1.17822,4.709717357,-10.3,131,0.035952041,1,0.0000296,177.8173828
1,0.1,103.7627,1.17822,4.446856677,5.3,120,0.037057139,1,0.0000107,86.52539063
1,0.1,103.76272,1.17822,3.335142509,11.7,110,0.030319477,1,0.00000969,70.91796875
1,0.1,103.76273,1.17822,3.335142508,22.4,110,0.030319477,1,0.0000105,80.92285156
1,0.1,103.76275,1.17822,2.223428338,14,70,0.031763262,2,0.000409632,1508.191406
1,0.1,103.76277,1.1782,5.368633546,8,110,0.04880576,1,0.000174138,2418.466797
1,0.1,103.76277,1.17818,2.223898533,25,70,0.031769979,2,0.00000527,30.62304688
1,0,103.76277,1.17817,4.256684307,51,180,0.023648246,1,0.00000385,28.40869141
1,0.1,103.76275,1.17815,11.23826576,33,300,0.037460886,1,0.0000041,12.26611328
1,0.1,103.76268,1.17813,9.205244923,11,300,0.03068415,1,0.0000431,80.46679688
1,0.1,103.76267,1.17813,10.67572453,19,230,0.046416194,1,0.0000392,275.5556641
1,0.1,103.7626,1.17818,13.57261363,29,230,0.059011364,1,0.0000364,241.6660156
1,0.2,103.76257,1.1782,9.567597365,4,120,0.079729978,1,0.0000378,303.2583008
1,0.2,103.76253,1.17823,10.14362132,3,89,0.113973273,1,0.000685705,1671.354492
1,0.2,103.76252,1.17827,7.070600821,1,60,0.117843347,1,0.0000255,204.9853516
1,0.2,103.7625,1.17828,5.630708529,3,60,0.093845142,1,0.00000267,57.37255859
1,0.2,103.76248,1.1783,11.00657234,0,89,0.123669352,1,0.00000492,308.7514648
1,0.3,103.76243,1.17835,11.37805534,2,91,0.125033575,1,0.00348511,1873.641602
1,0.3,103.76242,1.17838,11.37805522,1,91,0.125033574,1,0.000209882,565.4091797
1,0.3,103.76237,1.17843,19.30948457,0,131,0.147400646,1,0.000554656,2143.124512
1,0.3,103.76232,1.17852,20.13149581,2,131,0.153675541,1,0.000220902,830.3447266
1,0.3,103.76227,1.17858,18.24851412,1,109,0.167417561,1,0.000620742,1487.756348
1,0.3,103.76222,1.17865,20.05415057,1,110,0.18231046,1,0.000502722,1567.202637
1,0.3,103.76217,1.17873,21.4405329,3,121,0.177194487,1,0.000488939,1719.588379
1,0.3,103.76213,1.17882,12.52341529,4,70,0.178905933,1,0.0000911,220.0141602
1,0.3,103.76212,1.17883,9.667350883,1,59,0.163853405,1,0.000531519,1694.935547
1,0.3,103.7621,1.1789,16.56305873,3,109,0.151954667,1,0.0000434,385.034668
1,0.3,103.76207,1.17897,14.4559304,5,101,0.143128024,1,0.000368683,824.3569336
1,0.2,103.76205,1.17902,5.987855217,4,51,0.117408926,2,0.000213724,2227.329102
1,0.2,103.76205,1.17903,5.559746332,1,60,0.092662439,2,0.000111497,323.4731445
1,0.2,103.76205,1.17907,5.559746332,5,60,0.092662439,1,0.000125373,331.6015625
1,0.2,103.76205,1.17908,1.111949266,2,19,0.058523646,2,0.00297289,201.3115234
1,0.1,103.76205,1.1791,2.223898533,2,41,0.054241428,2,0.0000745,266.3066406
1,0.1,103.76205,1.17912,2.223898533,1.7,19,0.117047291,3,0.0000558,197.8115234
1,0.1,103.76205,1.17913,1.111949266,1.7,30,0.037064976,2,0.0000558,196.4804688
1,0.1,103.76205,1.17915,4.447797066,3.2,60,0.074129951,1,0.001454896,9127.847656
1,0.4,103.76222,1.17905,33.48181064,-3.2,183,0.182960714,1,0.0000564,529.8554688
1,0.4,103.76235,1.17905,29.07466401,-2.3,159,0.182859522,1,0.00017506,897.9101563
1,0.3,103.76248,1.17907,24.689407,-5.4,117,0.211020573,1,0.000306971,1123.644531
1,0.3,103.76257,1.17908,22.04089694,-4.8,139,0.158567604,1,0.000602651,971.6572266
1,0.3,103.76267,1.17912,24.40373877,-7,180,0.135576326,1,0.000257412,1173.294922
1,0.2,103.76277,1.17917,20.29170085,-17.7,161,0.126035409,1,0.000209703,1548.38916
1,0.2,103.76282,1.17922,14.34519535,-15.2,111,0.129235994,1,0.000120604,2052.203613
1,0.2,103.76285,1.17927,7.595308476,-13.9,79,0.096143145,1,0.001293065,2902.37793
1,0.2,103.76285,1.17928,12.4515589,-5.5,129,0.096523712,1,0.0000293,245.8911133
1,0.3,103.76287,1.17938,101.4222829,-0.1,274,0.370154317,1,0.002539454,10000
0,1.9,103.76353,1.17985,120.6094964,58.8,180,0.670052758,1,0.007497754,10000
0,2.1,103.7638,1.1799,103.3336779,7.6,67,1.5422937,1,0.008107776,10000
0,2.7,103.76445,1.17998,292.4486146,3.8,180,1.624714526,1,0.0093091,10000
0,4.3,103.76642,1.18013,343.287185,1.7,170,2.019336383,1,0.005466214,10000
0,5,103.76753,1.1802,144.8847288,-1.4,60,2.41474548,1,0.00187854,7624.121094
0,5.1,103.76772,1.18022,271.5329359,0.7,90,3.017032621,1,0.004046797,10000
0,6.6,103.76997,1.1803,546.0616374,2.3,160,3.412885234,1,0.021309321,10000
0,7.7,103.77263,1.18035,542.6309748,-0.1,140,3.875935534,1,0.039933487,10000
0,8.3,103.77485,1.1804,502.5787861,-0.4,120,4.188156551,1,0.05872448,10000
0,8.8,103.77715,1.18043,799.6260043,0.1,180,4.442366691,1,0.044283712,10000
0,8.6,103.78203,1.18078,588.7249235,-6.5,129,4.563759097,1,0.021405978,10000
0,8.6,103.78243,1.18083,848.8768444,0.7,189,4.491411875,1,0.014187756,10000
0,9.5,103.78958,1.18192,854.2253953,-2.9,190,4.495923133,1,0.014927966,10000
0,9.6,103.79002,1.18202,362.0693457,-2.6,70,5.172419225,1,0.004982427,10000
0,10.6,103.7927,1.18285,653.6710976,-7.8,120,5.447259147,1,0.006278382,10000
0,11.4,103.7956,1.18387,520.7271605,-0.5,114,4.56778211,1,0.0033774,9321.223145
0,11.8,103.79712,1.1844,487.7495954,2.1,80,6.096869943,1,0.005190271,10000
0,12.1,103.79973,1.18535,575.2852807,-4.7,66,8.716443647,1,0.01243733,10000
0,12.4,103.80187,1.18643,637.5372689,-6.1,100,6.375372689,1,0.007694334,10000
0,12.3,103.80473,1.18815,572.2328274,-0.9,92,6.219922037,1,0.006625511,10000
0,12,103.8063,1.18905,369.3345754,0.7,60,6.155576256,1,0.007075497,10000
